asset,tool,sensitivity,blast,impact,score,band
calendar-records,get-freebusy,2,1,2,4,low
calendar-records,get-current-time,2,1,1,2,low
calendar-records,respond-to-event,2,1,2,4,low
calendar-records,manage-accounts,2,1,5,10,low
account-directory,list-calendars,5,4,2,40,medium
account-directory,list-events,5,1,2,10,low
account-directory,search-events,5,1,3,15,low
account-directory,get-event,5,1,3,15,low
account-directory,list-colors,5,1,2,10,low
account-directory,create-event,5,1,4,20,medium
account-directory,create-events,5,2,4,40,medium
account-directory,update-event,5,1,4,20,medium
account-directory,delete-event,5,1,5,25,medium
account-directory,get-freebusy,5,1,2,10,low
account-directory,get-current-time,5,1,1,5,low
account-directory,respond-to-event,5,1,2,10,low
account-directory,manage-accounts,5,5,5,125,critical
free-busy-availability,list-calendars,2,2,2,8,low
free-busy-availability,list-events,2,2,2,8,low
free-busy-availability,search-events,2,3,3,18,medium
free-busy-availability,get-event,2,1,3,6,low
free-busy-availability,list-colors,2,1,2,4,low
free-busy-availability,create-event,2,3,4,24,medium
free-busy-availability,create-events,2,4,4,32,medium
free-busy-availability,update-event,2,3,4,24,medium
free-busy-availability,delete-event,2,1,5,10,low
free-busy-availability,get-freebusy,2,2,2,8,low
free-busy-availability,get-current-time,2,1,1,2,low
free-busy-availability,respond-to-event,2,1,2,4,low
free-busy-availability,manage-accounts,2,1,5,10,low
calendar-directory,list-calendars,2,4,2,16,low
calendar-directory,list-events,2,1,2,4,low
calendar-directory,search-events,2,1,3,6,low
calendar-directory,get-event,2,1,3,6,low
calendar-directory,list-colors,2,1,2,4,low
calendar-directory,create-event,2,1,4,8,low
calendar-directory,create-events,2,2,4,16,low
calendar-directory,update-event,2,1,4,8,low
calendar-directory,delete-event,2,1,5,10,low
calendar-directory,get-freebusy,2,2,2,8,low
calendar-directory,get-current-time,2,1,1,2,low
calendar-directory,respond-to-event,2,1,2,4,low
calendar-directory,manage-accounts,2,1,5,10,low
rsvp-state,list-calendars,3,1,2,6,low
rsvp-state,list-events,3,1,2,6,low
rsvp-state,search-events,3,1,3,9,low
rsvp-state,get-event,3,1,3,9,low
rsvp-state,list-colors,3,1,2,6,low
rsvp-state,create-event,3,1,4,12,low
rsvp-state,create-events,3,2,4,24,medium
rsvp-state,update-event,3,2,4,24,medium
rsvp-state,delete-event,3,1,5,15,low
rsvp-state,get-freebusy,3,1,2,6,low
rsvp-state,get-current-time,3,1,1,3,low
rsvp-state,respond-to-event,3,1,2,6,low
rsvp-state,manage-accounts,3,1,5,15,low
holidays,list-calendars,1,1,2,2,low
holidays,list-events,1,4,2,8,low
holidays,search-events,1,1,3,3,low
holidays,get-event,1,1,3,3,low
holidays,list-colors,1,1,2,2,low
holidays,create-event,1,1,4,4,low
holidays,create-events,1,2,4,8,low
holidays,update-event,1,4,4,16,low
holidays,delete-event,1,1,5,5,low
holidays,get-freebusy,1,2,2,4,low
holidays,get-current-time,1,1,1,1,low
holidays,respond-to-event,1,1,2,2,low
holidays,manage-accounts,1,1,5,5,low
color-catalog,list-calendars,1,1,2,2,low
color-catalog,list-events,1,1,2,2,low
color-catalog,search-events,1,1,3,3,low
color-catalog,get-event,1,1,3,3,low
color-catalog,list-colors,1,1,2,2,low
color-catalog,create-event,1,1,4,4,low
color-catalog,create-events,1,2,4,8,low
color-catalog,update-event,1,1,4,4,low
color-catalog,delete-event,1,1,5,5,low
color-catalog,get-freebusy,1,1,2,2,low
color-catalog,get-current-time,1,1,1,1,low
color-catalog,respond-to-event,1,1,2,2,low
color-catalog,manage-accounts,1,1,5,5,low
