asset,tool,sensitivity,blast,impact,score,band
incident-response,channels_list,4,N/A,2,N/A,na
incident-response,channels_me,4,1,2,8,low
incident-response,conversations_add_message,4,3,4,48,medium
incident-response,conversations_history,4,4,3,48,medium
incident-response,conversations_join,4,4,4,64,high
incident-response,conversations_leave,4,3,4,48,medium
incident-response,conversations_mark,4,2,2,16,low
incident-response,conversations_replies,4,4,3,48,medium
incident-response,conversations_search_messages,4,4,3,48,medium
incident-response,conversations_unreads,4,3,3,36,medium
incident-response,usergroups_create,4,N/A,4,N/A,na
incident-response,usergroups_list,4,N/A,2,N/A,na
incident-response,usergroups_me,4,N/A,5,N/A,na
incident-response,usergroups_update,4,N/A,4,N/A,na
incident-response,usergroups_users_update,4,5,5,100,critical
incident-response,users_search,4,N/A,3,N/A,na
on-call,channels_list,4,N/A,2,N/A,na
on-call,channels_me,4,1,2,8,low
on-call,conversations_add_message,4,3,4,48,medium
on-call,conversations_history,4,4,3,48,medium
on-call,conversations_join,4,4,4,64,high
on-call,conversations_leave,4,3,4,48,medium
on-call,conversations_mark,4,4,2,32,medium
on-call,conversations_replies,4,3,3,36,medium
on-call,conversations_search_messages,4,4,3,48,medium
on-call,conversations_unreads,4,1,3,12,low
on-call,usergroups_create,4,N/A,4,N/A,na
on-call,usergroups_list,4,N/A,2,N/A,na
on-call,usergroups_me,4,N/A,5,N/A,na
on-call,usergroups_update,4,N/A,4,N/A,na
on-call,usergroups_users_update,4,N/A,5,N/A,na
on-call,users_search,4,N/A,3,N/A,na
research-team,channels_list,3,2,2,12,low
research-team,channels_me,3,1,2,6,low
research-team,conversations_add_message,3,2,4,24,medium
research-team,conversations_history,3,4,3,36,medium
research-team,conversations_join,3,2,4,24,medium
research-team,conversations_leave,3,2,4,24,medium
research-team,conversations_mark,3,1,2,6,low
research-team,conversations_replies,3,2,3,18,medium
research-team,conversations_search_messages,3,3,3,27,medium
research-team,conversations_unreads,3,2,3,18,medium
research-team,usergroups_create,3,N/A,4,N/A,na
research-team,usergroups_list,3,N/A,2,N/A,na
research-team,usergroups_me,3,N/A,5,N/A,na
research-team,usergroups_update,3,N/A,4,N/A,na
research-team,usergroups_users_update,3,4,5,60,high
research-team,users_search,3,N/A,3,N/A,na
exec-private,channels_list,4,N/A,2,N/A,na
exec-private,channels_me,4,N/A,2,N/A,na
exec-private,conversations_add_message,4,3,4,48,medium
exec-private,conversations_history,4,4,3,48,medium
exec-private,conversations_join,4,4,4,64,high
exec-private,conversations_leave,4,3,4,48,medium
exec-private,conversations_mark,4,1,2,8,low
exec-private,conversations_replies,4,4,3,48,medium
exec-private,conversations_search_messages,4,4,3,48,medium
exec-private,conversations_unreads,4,4,3,48,medium
exec-private,usergroups_create,4,N/A,4,N/A,na
exec-private,usergroups_list,4,N/A,2,N/A,na
exec-private,usergroups_me,4,N/A,5,N/A,na
exec-private,usergroups_update,4,N/A,4,N/A,na
exec-private,usergroups_users_update,4,4,5,80,high
exec-private,users_search,4,N/A,3,N/A,na
hr-internal,channels_list,4,1,2,8,low
hr-internal,channels_me,4,N/A,2,N/A,na
hr-internal,conversations_add_message,4,3,4,48,medium
hr-internal,conversations_history,4,4,3,48,medium
hr-internal,conversations_join,4,4,4,64,high
hr-internal,conversations_leave,4,3,4,48,medium
hr-internal,conversations_mark,4,1,2,8,low
hr-internal,conversations_replies,4,1,3,12,low
hr-internal,conversations_search_messages,4,3,3,36,medium
hr-internal,conversations_unreads,4,1,3,12,low
hr-internal,usergroups_create,4,N/A,4,N/A,na
hr-internal,usergroups_list,4,N/A,2,N/A,na
hr-internal,usergroups_me,4,N/A,5,N/A,na
hr-internal,usergroups_update,4,N/A,4,N/A,na
hr-internal,usergroups_users_update,4,4,5,80,high
hr-internal,users_search,4,N/A,3,N/A,na
team-leads,channels_list,4,1,2,8,low
team-leads,channels_me,4,1,2,8,low
team-leads,conversations_add_message,4,3,4,48,medium
team-leads,conversations_history,4,4,3,48,medium
team-leads,conversations_join,4,4,4,64,high
team-leads,conversations_leave,4,3,4,48,medium
team-leads,conversations_mark,4,1,2,8,low
team-leads,conversations_replies,4,3,3,36,medium
team-leads,conversations_search_messages,4,4,3,48,medium
team-leads,conversations_unreads,4,1,3,12,low
team-leads,usergroups_create,4,N/A,4,N/A,na
team-leads,usergroups_list,4,N/A,2,N/A,na
team-leads,usergroups_me,4,N/A,5,N/A,na
team-leads,usergroups_update,4,N/A,4,N/A,na
team-leads,usergroups_users_update,4,4,5,80,high
team-leads,users_search,4,N/A,3,N/A,na
channel-messages,channels_list,4,N/A,2,N/A,na
channel-messages,channels_me,4,N/A,2,N/A,na
channel-messages,conversations_add_message,4,4,4,64,high
channel-messages,conversations_history,4,5,3,60,high
channel-messages,conversations_join,4,5,4,80,high
channel-messages,conversations_leave,4,N/A,4,N/A,na
channel-messages,conversations_mark,4,3,2,24,medium
channel-messages,conversations_replies,4,5,3,60,high
channel-messages,conversations_search_messages,4,5,3,60,high
channel-messages,conversations_unreads,4,5,3,60,high
channel-messages,usergroups_create,4,N/A,4,N/A,na
channel-messages,usergroups_list,4,N/A,2,N/A,na
channel-messages,usergroups_me,4,N/A,5,N/A,na
channel-messages,usergroups_update,4,N/A,4,N/A,na
channel-messages,usergroups_users_update,4,5,5,100,critical
channel-messages,users_search,4,N/A,3,N/A,na
message-reactions,channels_list,2,N/A,2,N/A,na
message-reactions,channels_me,2,N/A,2,N/A,na
message-reactions,conversations_add_message,2,N/A,4,N/A,na
message-reactions,conversations_history,2,N/A,3,N/A,na
message-reactions,conversations_join,2,N/A,4,N/A,na
message-reactions,conversations_leave,2,N/A,4,N/A,na
message-reactions,conversations_mark,2,N/A,2,N/A,na
message-reactions,conversations_replies,2,N/A,3,N/A,na
message-reactions,conversations_search_messages,2,1,3,6,low
message-reactions,conversations_unreads,2,N/A,3,N/A,na
message-reactions,usergroups_create,2,N/A,4,N/A,na
message-reactions,usergroups_list,2,N/A,2,N/A,na
message-reactions,usergroups_me,2,N/A,5,N/A,na
message-reactions,usergroups_update,2,N/A,4,N/A,na
message-reactions,usergroups_users_update,2,N/A,5,N/A,na
message-reactions,users_search,2,N/A,3,N/A,na
read-markers,channels_list,2,N/A,2,N/A,na
read-markers,channels_me,2,N/A,2,N/A,na
read-markers,conversations_add_message,2,N/A,4,N/A,na
read-markers,conversations_history,2,N/A,3,N/A,na
read-markers,conversations_join,2,N/A,4,N/A,na
read-markers,conversations_leave,2,N/A,4,N/A,na
read-markers,conversations_mark,2,4,2,16,low
read-markers,conversations_replies,2,N/A,3,N/A,na
read-markers,conversations_search_messages,2,N/A,3,N/A,na
read-markers,conversations_unreads,2,3,3,18,medium
read-markers,usergroups_create,2,N/A,4,N/A,na
read-markers,usergroups_list,2,N/A,2,N/A,na
read-markers,usergroups_me,2,N/A,5,N/A,na
read-markers,usergroups_update,2,N/A,4,N/A,na
read-markers,usergroups_users_update,2,N/A,5,N/A,na
read-markers,users_search,2,N/A,3,N/A,na
usergroup-membership,channels_list,4,N/A,2,N/A,na
usergroup-membership,channels_me,4,N/A,2,N/A,na
usergroup-membership,conversations_add_message,4,N/A,4,N/A,na
usergroup-membership,conversations_history,4,N/A,3,N/A,na
usergroup-membership,conversations_join,4,N/A,4,N/A,na
usergroup-membership,conversations_leave,4,N/A,4,N/A,na
usergroup-membership,conversations_mark,4,N/A,2,N/A,na
usergroup-membership,conversations_replies,4,N/A,3,N/A,na
usergroup-membership,conversations_search_messages,4,N/A,3,N/A,na
usergroup-membership,conversations_unreads,4,N/A,3,N/A,na
usergroup-membership,usergroups_create,4,N/A,4,N/A,na
usergroup-membership,usergroups_list,4,4,2,32,medium
usergroup-membership,usergroups_me,4,3,5,60,high
usergroup-membership,usergroups_update,4,N/A,4,N/A,na
usergroup-membership,usergroups_users_update,4,5,5,100,critical
usergroup-membership,users_search,4,N/A,3,N/A,na
agent-channel-membership,channels_list,4,N/A,2,N/A,na
agent-channel-membership,channels_me,4,4,2,32,medium
agent-channel-membership,conversations_add_message,4,N/A,4,N/A,na
agent-channel-membership,conversations_history,4,N/A,3,N/A,na
agent-channel-membership,conversations_join,4,5,4,80,high
agent-channel-membership,conversations_leave,4,3,4,48,medium
agent-channel-membership,conversations_mark,4,N/A,2,N/A,na
agent-channel-membership,conversations_replies,4,N/A,3,N/A,na
agent-channel-membership,conversations_search_messages,4,N/A,3,N/A,na
agent-channel-membership,conversations_unreads,4,N/A,3,N/A,na
agent-channel-membership,usergroups_create,4,N/A,4,N/A,na
agent-channel-membership,usergroups_list,4,N/A,2,N/A,na
agent-channel-membership,usergroups_me,4,N/A,5,N/A,na
agent-channel-membership,usergroups_update,4,N/A,4,N/A,na
agent-channel-membership,usergroups_users_update,4,N/A,5,N/A,na
agent-channel-membership,users_search,4,N/A,3,N/A,na
user-directory,channels_list,4,N/A,2,N/A,na
user-directory,channels_me,4,N/A,2,N/A,na
user-directory,conversations_add_message,4,N/A,4,N/A,na
user-directory,conversations_history,4,N/A,3,N/A,na
user-directory,conversations_join,4,N/A,4,N/A,na
user-directory,conversations_leave,4,N/A,4,N/A,na
user-directory,conversations_mark,4,N/A,2,N/A,na
user-directory,conversations_replies,4,N/A,3,N/A,na
user-directory,conversations_search_messages,4,N/A,3,N/A,na
user-directory,conversations_unreads,4,N/A,3,N/A,na
user-directory,usergroups_create,4,N/A,4,N/A,na
user-directory,usergroups_list,4,N/A,2,N/A,na
user-directory,usergroups_me,4,N/A,5,N/A,na
user-directory,usergroups_update,4,N/A,4,N/A,na
user-directory,usergroups_users_update,4,N/A,5,N/A,na
user-directory,users_search,4,5,3,60,high
channel-directory,channels_list,2,4,2,16,low
channel-directory,channels_me,2,2,2,8,low
channel-directory,conversations_add_message,2,N/A,4,N/A,na
channel-directory,conversations_history,2,N/A,3,N/A,na
channel-directory,conversations_join,2,N/A,4,N/A,na
channel-directory,conversations_leave,2,N/A,4,N/A,na
channel-directory,conversations_mark,2,N/A,2,N/A,na
channel-directory,conversations_replies,2,N/A,3,N/A,na
channel-directory,conversations_search_messages,2,N/A,3,N/A,na
channel-directory,conversations_unreads,2,N/A,3,N/A,na
channel-directory,usergroups_create,2,N/A,4,N/A,na
channel-directory,usergroups_list,2,N/A,2,N/A,na
channel-directory,usergroups_me,2,N/A,5,N/A,na
channel-directory,usergroups_update,2,N/A,4,N/A,na
channel-directory,usergroups_users_update,2,N/A,5,N/A,na
channel-directory,users_search,2,N/A,3,N/A,na
usergroup-directory,channels_list,2,N/A,2,N/A,na
usergroup-directory,channels_me,2,N/A,2,N/A,na
usergroup-directory,conversations_add_message,2,N/A,4,N/A,na
usergroup-directory,conversations_history,2,N/A,3,N/A,na
usergroup-directory,conversations_join,2,N/A,4,N/A,na
usergroup-directory,conversations_leave,2,N/A,4,N/A,na
usergroup-directory,conversations_mark,2,N/A,2,N/A,na
usergroup-directory,conversations_replies,2,N/A,3,N/A,na
usergroup-directory,conversations_search_messages,2,N/A,3,N/A,na
usergroup-directory,conversations_unreads,2,N/A,3,N/A,na
usergroup-directory,usergroups_create,2,2,4,16,low
usergroup-directory,usergroups_list,2,4,2,16,low
usergroup-directory,usergroups_me,2,N/A,5,N/A,na
usergroup-directory,usergroups_update,2,2,4,16,low
usergroup-directory,usergroups_users_update,2,N/A,5,N/A,na
usergroup-directory,users_search,2,N/A,3,N/A,na
user-group-membership,channels_list,4,N/A,2,N/A,na
user-group-membership,channels_me,4,N/A,2,N/A,na
user-group-membership,conversations_add_message,4,N/A,4,N/A,na
user-group-membership,conversations_history,4,N/A,3,N/A,na
user-group-membership,conversations_join,4,N/A,4,N/A,na
user-group-membership,conversations_leave,4,N/A,4,N/A,na
user-group-membership,conversations_mark,4,N/A,2,N/A,na
user-group-membership,conversations_replies,4,N/A,3,N/A,na
user-group-membership,conversations_search_messages,4,N/A,3,N/A,na
user-group-membership,conversations_unreads,4,N/A,3,N/A,na
user-group-membership,usergroups_create,4,N/A,4,N/A,na
user-group-membership,usergroups_list,4,3,2,24,medium
user-group-membership,usergroups_me,4,3,5,60,high
user-group-membership,usergroups_update,4,N/A,4,N/A,na
user-group-membership,usergroups_users_update,4,5,5,100,critical
user-group-membership,users_search,4,N/A,3,N/A,na
usergroup-metadata,channels_list,2,N/A,2,N/A,na
usergroup-metadata,channels_me,2,N/A,2,N/A,na
usergroup-metadata,conversations_add_message,2,N/A,4,N/A,na
usergroup-metadata,conversations_history,2,N/A,3,N/A,na
usergroup-metadata,conversations_join,2,N/A,4,N/A,na
usergroup-metadata,conversations_leave,2,N/A,4,N/A,na
usergroup-metadata,conversations_mark,2,N/A,2,N/A,na
usergroup-metadata,conversations_replies,2,N/A,3,N/A,na
usergroup-metadata,conversations_search_messages,2,N/A,3,N/A,na
usergroup-metadata,conversations_unreads,2,N/A,3,N/A,na
usergroup-metadata,usergroups_create,2,3,4,24,medium
usergroup-metadata,usergroups_list,2,4,2,16,low
usergroup-metadata,usergroups_me,2,N/A,5,N/A,na
usergroup-metadata,usergroups_update,2,3,4,24,medium
usergroup-metadata,usergroups_users_update,2,N/A,5,N/A,na
usergroup-metadata,users_search,2,N/A,3,N/A,na
