asset,tool,sensitivity,blast,impact,score,band
outbound-invite-email,create-events,4,5,4,80,high
outbound-invite-email,update-event,4,4,4,64,high
outbound-invite-email,delete-event,4,5,5,100,critical
outbound-invite-email,get-freebusy,4,N/A,2,N/A,na
outbound-invite-email,get-current-time,4,N/A,1,N/A,na
outbound-invite-email,respond-to-event,4,N/A,2,N/A,na
outbound-invite-email,manage-accounts,4,N/A,5,N/A,na
account-directory,list-calendars,5,N/A,2,N/A,na
account-directory,list-events,5,N/A,2,N/A,na
account-directory,search-events,5,N/A,3,N/A,na
account-directory,get-event,5,N/A,3,N/A,na
account-directory,list-colors,5,N/A,2,N/A,na
account-directory,create-event,5,N/A,4,N/A,na
account-directory,create-events,5,N/A,4,N/A,na
account-directory,update-event,5,N/A,4,N/A,na
account-directory,delete-event,5,N/A,5,N/A,na
account-directory,get-freebusy,5,N/A,2,N/A,na
account-directory,get-current-time,5,N/A,1,N/A,na
account-directory,respond-to-event,5,N/A,2,N/A,na
account-directory,manage-accounts,5,5,5,125,critical
personal,list-calendars,3,N/A,2,N/A,na
personal,list-events,3,2,2,12,low
personal,search-events,3,2,3,18,medium
personal,get-event,3,1,3,9,low
personal,list-colors,3,N/A,2,N/A,na
personal,create-event,3,2,4,24,medium
personal,create-events,3,3,4,36,medium
personal,update-event,3,1,4,12,low
personal,delete-event,3,1,5,15,low
personal,get-freebusy,3,1,2,6,low
personal,get-current-time,3,N/A,1,N/A,na
personal,respond-to-event,3,1,2,6,low
personal,manage-accounts,3,N/A,5,N/A,na
team,list-calendars,3,N/A,2,N/A,na
team,list-events,3,2,2,12,low
team,search-events,3,3,3,27,medium
team,get-event,3,2,3,18,medium
team,list-colors,3,N/A,2,N/A,na
team,create-event,3,2,4,24,medium
team,create-events,3,3,4,36,medium
team,update-event,3,2,4,24,medium
team,delete-event,3,2,5,30,medium
team,get-freebusy,3,2,2,12,low
team,get-current-time,3,N/A,1,N/A,na
team,respond-to-event,3,2,2,12,low
team,manage-accounts,3,N/A,5,N/A,na
event-records,list-calendars,3,N/A,2,N/A,na
event-records,list-events,3,3,2,18,medium
event-records,search-events,3,3,3,27,medium
event-records,get-event,3,2,3,18,medium
event-records,list-colors,3,N/A,2,N/A,na
event-records,create-event,3,4,4,48,medium
event-records,create-events,3,5,4,60,high
event-records,update-event,3,4,4,48,medium
event-records,delete-event,3,5,5,75,high
event-records,get-freebusy,3,N/A,2,N/A,na
event-records,get-current-time,3,N/A,1,N/A,na
event-records,respond-to-event,3,2,2,12,low
event-records,manage-accounts,3,N/A,5,N/A,na
calendar-records,list-calendars,2,2,2,8,low
calendar-records,list-events,2,N/A,2,N/A,na
calendar-records,search-events,2,N/A,3,N/A,na
calendar-records,get-event,2,N/A,3,N/A,na
calendar-records,list-colors,2,N/A,2,N/A,na
calendar-records,create-event,2,N/A,4,N/A,na
calendar-records,create-events,2,N/A,4,N/A,na
calendar-records,update-event,2,N/A,4,N/A,na
calendar-records,delete-event,2,N/A,5,N/A,na
calendar-records,get-freebusy,2,N/A,2,N/A,na
calendar-records,get-current-time,2,N/A,1,N/A,na
calendar-records,respond-to-event,2,N/A,2,N/A,na
calendar-records,manage-accounts,2,N/A,5,N/A,na
free-busy-availability,list-calendars,3,N/A,2,N/A,na
free-busy-availability,list-events,3,N/A,2,N/A,na
free-busy-availability,search-events,3,N/A,3,N/A,na
free-busy-availability,get-event,3,N/A,3,N/A,na
free-busy-availability,list-colors,3,N/A,2,N/A,na
free-busy-availability,create-event,3,N/A,4,N/A,na
free-busy-availability,create-events,3,N/A,4,N/A,na
free-busy-availability,update-event,3,N/A,4,N/A,na
free-busy-availability,delete-event,3,N/A,5,N/A,na
free-busy-availability,get-freebusy,3,2,2,12,low
free-busy-availability,get-current-time,3,N/A,1,N/A,na
free-busy-availability,respond-to-event,3,N/A,2,N/A,na
free-busy-availability,manage-accounts,3,N/A,5,N/A,na
calendar-directory,list-calendars,2,2,2,8,low
calendar-directory,list-events,2,N/A,2,N/A,na
calendar-directory,search-events,2,N/A,3,N/A,na
calendar-directory,get-event,2,N/A,3,N/A,na
calendar-directory,list-colors,2,N/A,2,N/A,na
calendar-directory,create-event,2,N/A,4,N/A,na
calendar-directory,create-events,2,N/A,4,N/A,na
calendar-directory,update-event,2,N/A,4,N/A,na
calendar-directory,delete-event,2,N/A,5,N/A,na
calendar-directory,get-freebusy,2,N/A,2,N/A,na
calendar-directory,get-current-time,2,N/A,1,N/A,na
calendar-directory,respond-to-event,2,N/A,2,N/A,na
calendar-directory,manage-accounts,2,N/A,5,N/A,na
rsvp-state,list-calendars,2,N/A,2,N/A,na
rsvp-state,list-events,2,N/A,2,N/A,na
rsvp-state,search-events,2,N/A,3,N/A,na
rsvp-state,get-event,2,N/A,3,N/A,na
rsvp-state,list-colors,2,N/A,2,N/A,na
rsvp-state,create-event,2,N/A,4,N/A,na
rsvp-state,create-events,2,N/A,4,N/A,na
rsvp-state,update-event,2,N/A,4,N/A,na
rsvp-state,delete-event,2,N/A,5,N/A,na
rsvp-state,get-freebusy,2,N/A,2,N/A,na
rsvp-state,get-current-time,2,N/A,1,N/A,na
rsvp-state,respond-to-event,2,1,2,4,low
rsvp-state,manage-accounts,2,N/A,5,N/A,na
holidays,list-calendars,1,N/A,2,N/A,na
holidays,list-events,1,1,2,2,low
holidays,search-events,1,1,3,3,low
holidays,get-event,1,1,3,3,low
holidays,list-colors,1,N/A,2,N/A,na
holidays,create-event,1,N/A,4,N/A,na
holidays,create-events,1,N/A,4,N/A,na
holidays,update-event,1,N/A,4,N/A,na
holidays,delete-event,1,N/A,5,N/A,na
holidays,get-freebusy,1,N/A,2,N/A,na
holidays,get-current-time,1,N/A,1,N/A,na
holidays,respond-to-event,1,N/A,2,N/A,na
holidays,manage-accounts,1,N/A,5,N/A,na
color-catalog,list-calendars,1,N/A,2,N/A,na
color-catalog,list-events,1,N/A,2,N/A,na
color-catalog,search-events,1,N/A,3,N/A,na
color-catalog,get-event,1,N/A,3,N/A,na
color-catalog,list-colors,1,1,2,2,low
color-catalog,create-event,1,N/A,4,N/A,na
color-catalog,create-events,1,N/A,4,N/A,na
color-catalog,update-event,1,N/A,4,N/A,na
color-catalog,delete-event,1,N/A,5,N/A,na
color-catalog,get-freebusy,1,N/A,2,N/A,na
color-catalog,get-current-time,1,N/A,1,N/A,na
color-catalog,respond-to-event,1,N/A,2,N/A,na
color-catalog,manage-accounts,1,N/A,5,N/A,na
