asset,tool,sensitivity,blast,impact,score,band
channel-directory,usergroups_update,3,N/A,3,N/A,na
channel-directory,usergroups_users_update,3,N/A,5,N/A,na
channel-directory,users_search,3,N/A,3,N/A,na
usergroup-directory,channels_list,2,N/A,2,N/A,na
usergroup-directory,channels_me,2,N/A,2,N/A,na
usergroup-directory,conversations_add_message,2,N/A,3,N/A,na
usergroup-directory,conversations_history,2,N/A,3,N/A,na
usergroup-directory,conversations_join,2,N/A,2,N/A,na
usergroup-directory,conversations_leave,2,N/A,5,N/A,na
usergroup-directory,conversations_mark,2,N/A,2,N/A,na
usergroup-directory,conversations_replies,2,N/A,3,N/A,na
usergroup-directory,conversations_search_messages,2,3,3,18,medium
usergroup-directory,conversations_unreads,2,N/A,2,N/A,na
usergroup-directory,usergroups_create,2,3,4,24,medium
usergroup-directory,usergroups_list,2,2,2,8,low
usergroup-directory,usergroups_me,2,N/A,5,N/A,na
usergroup-directory,usergroups_update,2,3,3,18,medium
usergroup-directory,usergroups_users_update,2,N/A,5,N/A,na
usergroup-directory,users_search,2,N/A,3,N/A,na
usergroup-metadata,channels_list,2,N/A,2,N/A,na
usergroup-metadata,channels_me,2,N/A,2,N/A,na
usergroup-metadata,conversations_add_message,2,N/A,3,N/A,na
usergroup-metadata,conversations_history,2,N/A,3,N/A,na
usergroup-metadata,conversations_join,2,N/A,2,N/A,na
usergroup-metadata,conversations_leave,2,N/A,5,N/A,na
usergroup-metadata,conversations_mark,2,N/A,2,N/A,na
usergroup-metadata,conversations_replies,2,N/A,3,N/A,na
usergroup-metadata,conversations_search_messages,2,N/A,3,N/A,na
usergroup-metadata,conversations_unreads,2,N/A,2,N/A,na
usergroup-metadata,usergroups_create,2,3,4,24,medium
usergroup-metadata,usergroups_list,2,2,2,8,low
usergroup-metadata,usergroups_me,2,N/A,5,N/A,na
usergroup-metadata,usergroups_update,2,3,3,18,medium
usergroup-metadata,usergroups_users_update,2,5,5,50,high
usergroup-metadata,users_search,2,N/A,3,N/A,na
read-markers,channels_list,2,N/A,2,N/A,na
read-markers,channels_me,2,N/A,2,N/A,na
read-markers,conversations_add_message,2,N/A,3,N/A,na
read-markers,conversations_history,2,N/A,3,N/A,na
read-markers,conversations_join,2,N/A,2,N/A,na
read-markers,conversations_leave,2,N/A,5,N/A,na
read-markers,conversations_mark,2,2,2,8,low
read-markers,conversations_replies,2,N/A,3,N/A,na
read-markers,conversations_search_messages,2,N/A,3,N/A,na
read-markers,conversations_unreads,2,2,2,8,low
read-markers,usergroups_create,2,N/A,4,N/A,na
read-markers,usergroups_list,2,N/A,2,N/A,na
read-markers,usergroups_me,2,N/A,5,N/A,na
read-markers,usergroups_update,2,N/A,3,N/A,na
read-markers,usergroups_users_update,2,N/A,5,N/A,na
read-markers,users_search,2,N/A,3,N/A,na
message-reactions,channels_list,2,N/A,2,N/A,na
message-reactions,channels_me,2,N/A,2,N/A,na
message-reactions,conversations_add_message,2,N/A,3,N/A,na
message-reactions,conversations_history,2,2,3,12,low
message-reactions,conversations_join,2,N/A,2,N/A,na
message-reactions,conversations_leave,2,N/A,5,N/A,na
message-reactions,conversations_mark,2,N/A,2,N/A,na
message-reactions,conversations_replies,2,2,3,12,low
message-reactions,conversations_search_messages,2,2,3,12,low
message-reactions,conversations_unreads,2,N/A,2,N/A,na
message-reactions,usergroups_create,2,N/A,4,N/A,na
message-reactions,usergroups_list,2,N/A,2,N/A,na
message-reactions,usergroups_me,2,N/A,5,N/A,na
message-reactions,usergroups_update,2,N/A,3,N/A,na
message-reactions,usergroups_users_update,2,N/A,5,N/A,na
message-reactions,users_search,2,N/A,3,N/A,na
