asset,tool,sensitivity,blast,impact,score,band
ml-research,create_or_update_file,4,5,4,80,high
ml-research,search_repositories,4,N/A,3,N/A,na
ml-research,create_repository,4,N/A,4,N/A,na
ml-research,get_file_contents,4,5,3,60,high
ml-research,push_files,4,4,4,64,high
ml-research,create_issue,4,N/A,4,N/A,na
ml-research,create_pull_request,4,4,4,64,high
ml-research,fork_repository,4,5,4,80,high
ml-research,create_branch,4,N/A,4,N/A,na
ml-research,list_commits,4,2,2,16,low
ml-research,list_issues,4,N/A,2,N/A,na
ml-research,update_issue,4,N/A,4,N/A,na
ml-research,add_issue_comment,4,N/A,3,N/A,na
ml-research,search_code,4,3,3,36,medium
ml-research,search_issues,4,N/A,3,N/A,na
ml-research,search_users,4,N/A,3,N/A,na
ml-research,get_issue,4,N/A,3,N/A,na
ml-research,get_pull_request,4,N/A,3,N/A,na
ml-research,list_pull_requests,4,N/A,2,N/A,na
ml-research,create_pull_request_review,4,2,4,32,medium
ml-research,merge_pull_request,4,N/A,4,N/A,na
ml-research,get_pull_request_files,4,2,2,16,low
ml-research,get_pull_request_status,4,N/A,2,N/A,na
ml-research,update_pull_request_branch,4,4,4,64,high
ml-research,get_pull_request_comments,4,N/A,3,N/A,na
ml-research,get_pull_request_reviews,4,3,3,36,medium
internal-docs,create_or_update_file,3,2,4,24,medium
internal-docs,search_repositories,3,N/A,3,N/A,na
internal-docs,create_repository,3,N/A,4,N/A,na
internal-docs,get_file_contents,3,3,3,27,medium
internal-docs,push_files,3,4,4,48,medium
internal-docs,create_issue,3,N/A,4,N/A,na
internal-docs,create_pull_request,3,3,4,36,medium
internal-docs,fork_repository,3,N/A,4,N/A,na
internal-docs,create_branch,3,N/A,4,N/A,na
internal-docs,list_commits,3,2,2,12,low
internal-docs,list_issues,3,2,2,12,low
internal-docs,update_issue,3,N/A,4,N/A,na
internal-docs,add_issue_comment,3,N/A,3,N/A,na
internal-docs,search_code,3,3,3,27,medium
internal-docs,search_issues,3,2,3,18,medium
internal-docs,search_users,3,N/A,3,N/A,na
internal-docs,get_issue,3,N/A,3,N/A,na
internal-docs,get_pull_request,3,N/A,3,N/A,na
internal-docs,list_pull_requests,3,2,2,12,low
internal-docs,create_pull_request_review,3,N/A,4,N/A,na
internal-docs,merge_pull_request,3,N/A,4,N/A,na
internal-docs,get_pull_request_files,3,2,2,12,low
internal-docs,get_pull_request_status,3,N/A,2,N/A,na
internal-docs,update_pull_request_branch,3,N/A,4,N/A,na
internal-docs,get_pull_request_comments,3,N/A,3,N/A,na
internal-docs,get_pull_request_reviews,3,N/A,3,N/A,na
public-website,create_or_update_file,1,4,4,16,low
public-website,search_repositories,1,N/A,3,N/A,na
public-website,create_repository,1,N/A,4,N/A,na
public-website,get_file_contents,1,2,3,6,low
public-website,push_files,1,4,4,16,low
public-website,create_issue,1,N/A,4,N/A,na
public-website,create_pull_request,1,2,4,8,low
public-website,fork_repository,1,N/A,4,N/A,na
public-website,create_branch,1,N/A,4,N/A,na
public-website,list_commits,1,2,2,4,low
public-website,list_issues,1,N/A,2,N/A,na
public-website,update_issue,1,N/A,4,N/A,na
public-website,add_issue_comment,1,N/A,3,N/A,na
public-website,search_code,1,2,3,6,low
public-website,search_issues,1,N/A,3,N/A,na
public-website,search_users,1,N/A,3,N/A,na
public-website,get_issue,1,N/A,3,N/A,na
public-website,get_pull_request,1,N/A,3,N/A,na
public-website,list_pull_requests,1,2,2,4,low
public-website,create_pull_request_review,1,2,4,8,low
public-website,merge_pull_request,1,N/A,4,N/A,na
public-website,get_pull_request_files,1,2,2,4,low
public-website,get_pull_request_status,1,N/A,2,N/A,na
public-website,update_pull_request_branch,1,N/A,4,N/A,na
public-website,get_pull_request_comments,1,N/A,3,N/A,na
public-website,get_pull_request_reviews,1,N/A,3,N/A,na
repository-contents,create_or_update_file,4,4,4,64,high
repository-contents,search_repositories,4,N/A,3,N/A,na
repository-contents,create_repository,4,N/A,4,N/A,na
repository-contents,get_file_contents,4,5,3,60,high
repository-contents,push_files,4,4,4,64,high
repository-contents,create_issue,4,N/A,4,N/A,na
repository-contents,create_pull_request,4,N/A,4,N/A,na
repository-contents,fork_repository,4,5,4,80,high
repository-contents,create_branch,4,N/A,4,N/A,na
repository-contents,list_commits,4,N/A,2,N/A,na
repository-contents,list_issues,4,N/A,2,N/A,na
repository-contents,update_issue,4,N/A,4,N/A,na
repository-contents,add_issue_comment,4,N/A,3,N/A,na
repository-contents,search_code,4,5,3,60,high
repository-contents,search_issues,4,N/A,3,N/A,na
repository-contents,search_users,4,N/A,3,N/A,na
repository-contents,get_issue,4,N/A,3,N/A,na
repository-contents,get_pull_request,4,N/A,3,N/A,na
repository-contents,list_pull_requests,4,N/A,2,N/A,na
repository-contents,create_pull_request_review,4,N/A,4,N/A,na
repository-contents,merge_pull_request,4,N/A,4,N/A,na
repository-contents,get_pull_request_files,4,N/A,2,N/A,na
repository-contents,get_pull_request_status,4,N/A,2,N/A,na
repository-contents,update_pull_request_branch,4,N/A,4,N/A,na
repository-contents,get_pull_request_comments,4,N/A,3,N/A,na
repository-contents,get_pull_request_reviews,4,N/A,3,N/A,na
code-records,create_or_update_file,4,N/A,4,N/A,na
code-records,search_repositories,4,N/A,3,N/A,na
code-records,create_repository,4,N/A,4,N/A,na
code-records,get_file_contents,4,N/A,3,N/A,na
code-records,push_files,4,N/A,4,N/A,na
code-records,create_issue,4,N/A,4,N/A,na
code-records,create_pull_request,4,N/A,4,N/A,na
code-records,fork_repository,4,N/A,4,N/A,na
code-records,create_branch,4,N/A,4,N/A,na
code-records,list_commits,4,N/A,2,N/A,na
code-records,list_issues,4,N/A,2,N/A,na
code-records,update_issue,4,N/A,4,N/A,na
code-records,add_issue_comment,4,N/A,3,N/A,na
code-records,search_code,4,3,3,36,medium
code-records,search_issues,4,N/A,3,N/A,na
code-records,search_users,4,N/A,3,N/A,na
code-records,get_issue,4,N/A,3,N/A,na
code-records,get_pull_request,4,N/A,3,N/A,na
code-records,list_pull_requests,4,N/A,2,N/A,na
code-records,create_pull_request_review,4,N/A,4,N/A,na
code-records,merge_pull_request,4,N/A,4,N/A,na
code-records,get_pull_request_files,4,N/A,2,N/A,na
code-records,get_pull_request_status,4,N/A,2,N/A,na
code-records,update_pull_request_branch,4,N/A,4,N/A,na
code-records,get_pull_request_comments,4,N/A,3,N/A,na
code-records,get_pull_request_reviews,4,N/A,3,N/A,na
branch-heads,create_or_update_file,5,5,4,100,critical
branch-heads,search_repositories,5,N/A,3,N/A,na
branch-heads,create_repository,5,N/A,4,N/A,na
branch-heads,get_file_contents,5,N/A,3,N/A,na
branch-heads,push_files,5,4,4,80,high
branch-heads,create_issue,5,N/A,4,N/A,na
branch-heads,create_pull_request,5,N/A,4,N/A,na
branch-heads,fork_repository,5,N/A,4,N/A,na
branch-heads,create_branch,5,4,4,80,high
branch-heads,list_commits,5,2,2,20,medium
branch-heads,list_issues,5,N/A,2,N/A,na
branch-heads,update_issue,5,N/A,4,N/A,na
branch-heads,add_issue_comment,5,N/A,3,N/A,na
branch-heads,search_code,5,N/A,3,N/A,na
branch-heads,search_issues,5,N/A,3,N/A,na
branch-heads,search_users,5,N/A,3,N/A,na
branch-heads,get_issue,5,N/A,3,N/A,na
branch-heads,get_pull_request,5,N/A,3,N/A,na
branch-heads,list_pull_requests,5,N/A,2,N/A,na
branch-heads,create_pull_request_review,5,N/A,4,N/A,na
branch-heads,merge_pull_request,5,4,4,80,high
branch-heads,get_pull_request_files,5,N/A,2,N/A,na
branch-heads,get_pull_request_status,5,N/A,2,N/A,na
branch-heads,update_pull_request_branch,5,4,4,80,high
branch-heads,get_pull_request_comments,5,N/A,3,N/A,na
branch-heads,get_pull_request_reviews,5,N/A,3,N/A,na
pull-requests-and-reviews,create_or_update_file,4,N/A,4,N/A,na
pull-requests-and-reviews,search_repositories,4,N/A,3,N/A,na
pull-requests-and-reviews,create_repository,4,N/A,4,N/A,na
pull-requests-and-reviews,get_file_contents,4,3,3,36,medium
pull-requests-and-reviews,push_files,4,N/A,4,N/A,na
pull-requests-and-reviews,create_issue,4,N/A,4,N/A,na
pull-requests-and-reviews,create_pull_request,4,4,4,64,high
pull-requests-and-reviews,fork_repository,4,N/A,4,N/A,na
pull-requests-and-reviews,create_branch,4,N/A,4,N/A,na
pull-requests-and-reviews,list_commits,4,N/A,2,N/A,na
pull-requests-and-reviews,list_issues,4,N/A,2,N/A,na
pull-requests-and-reviews,update_issue,4,N/A,4,N/A,na
pull-requests-and-reviews,add_issue_comment,4,2,3,24,medium
pull-requests-and-reviews,search_code,4,3,3,36,medium
pull-requests-and-reviews,search_issues,4,3,3,36,medium
pull-requests-and-reviews,search_users,4,N/A,3,N/A,na
pull-requests-and-reviews,get_issue,4,N/A,3,N/A,na
pull-requests-and-reviews,get_pull_request,4,2,3,24,medium
pull-requests-and-reviews,list_pull_requests,4,2,2,16,low
pull-requests-and-reviews,create_pull_request_review,4,4,4,64,high
pull-requests-and-reviews,merge_pull_request,4,4,4,64,high
pull-requests-and-reviews,get_pull_request_files,4,2,2,16,low
pull-requests-and-reviews,get_pull_request_status,4,2,2,16,low
pull-requests-and-reviews,update_pull_request_branch,4,4,4,64,high
pull-requests-and-reviews,get_pull_request_comments,4,3,3,36,medium
pull-requests-and-reviews,get_pull_request_reviews,4,2,3,24,medium
pull-request-records,create_or_update_file,4,N/A,4,N/A,na
pull-request-records,search_repositories,4,N/A,3,N/A,na
pull-request-records,create_repository,4,N/A,4,N/A,na
pull-request-records,get_file_contents,4,N/A,3,N/A,na
pull-request-records,push_files,4,N/A,4,N/A,na
pull-request-records,create_issue,4,N/A,4,N/A,na
pull-request-records,create_pull_request,4,4,4,64,high
pull-request-records,fork_repository,4,N/A,4,N/A,na
pull-request-records,create_branch,4,N/A,4,N/A,na
pull-request-records,list_commits,4,N/A,2,N/A,na
pull-request-records,list_issues,4,N/A,2,N/A,na
pull-request-records,update_issue,4,N/A,4,N/A,na
pull-request-records,add_issue_comment,4,N/A,3,N/A,na
pull-request-records,search_code,4,N/A,3,N/A,na
pull-request-records,search_issues,4,N/A,3,N/A,na
pull-request-records,search_users,4,N/A,3,N/A,na
pull-request-records,get_issue,4,N/A,3,N/A,na
pull-request-records,get_pull_request,4,2,3,24,medium
pull-request-records,list_pull_requests,4,2,2,16,low
pull-request-records,create_pull_request_review,4,4,4,64,high
pull-request-records,merge_pull_request,4,4,4,64,high
pull-request-records,get_pull_request_files,4,2,2,16,low
pull-request-records,get_pull_request_status,4,2,2,16,low
pull-request-records,update_pull_request_branch,4,3,4,48,medium
pull-request-records,get_pull_request_comments,4,2,3,24,medium
pull-request-records,get_pull_request_reviews,4,3,3,36,medium
issues-and-comments,create_or_update_file,3,N/A,4,N/A,na
issues-and-comments,search_repositories,3,N/A,3,N/A,na
issues-and-comments,create_repository,3,N/A,4,N/A,na
issues-and-comments,get_file_contents,3,N/A,3,N/A,na
issues-and-comments,push_files,3,N/A,4,N/A,na
issues-and-comments,create_issue,3,2,4,24,medium
issues-and-comments,create_pull_request,3,N/A,4,N/A,na
issues-and-comments,fork_repository,3,N/A,4,N/A,na
issues-and-comments,create_branch,3,N/A,4,N/A,na
issues-and-comments,list_commits,3,N/A,2,N/A,na
issues-and-comments,list_issues,3,2,2,12,low
issues-and-comments,update_issue,3,4,4,48,medium
issues-and-comments,add_issue_comment,3,2,3,18,medium
issues-and-comments,search_code,3,N/A,3,N/A,na
issues-and-comments,search_issues,3,3,3,27,medium
issues-and-comments,search_users,3,N/A,3,N/A,na
issues-and-comments,get_issue,3,2,3,18,medium
issues-and-comments,get_pull_request,3,N/A,3,N/A,na
issues-and-comments,list_pull_requests,3,N/A,2,N/A,na
issues-and-comments,create_pull_request_review,3,N/A,4,N/A,na
issues-and-comments,merge_pull_request,3,N/A,4,N/A,na
issues-and-comments,get_pull_request_files,3,N/A,2,N/A,na
issues-and-comments,get_pull_request_status,3,N/A,2,N/A,na
issues-and-comments,update_pull_request_branch,3,N/A,4,N/A,na
issues-and-comments,get_pull_request_comments,3,2,3,18,medium
issues-and-comments,get_pull_request_reviews,3,3,3,27,medium
issue-records,create_or_update_file,3,N/A,4,N/A,na
issue-records,search_repositories,3,N/A,3,N/A,na
issue-records,create_repository,3,N/A,4,N/A,na
issue-records,get_file_contents,3,N/A,3,N/A,na
issue-records,push_files,3,N/A,4,N/A,na
issue-records,create_issue,3,2,4,24,medium
issue-records,create_pull_request,3,N/A,4,N/A,na
issue-records,fork_repository,3,N/A,4,N/A,na
issue-records,create_branch,3,N/A,4,N/A,na
issue-records,list_commits,3,N/A,2,N/A,na
issue-records,list_issues,3,2,2,12,low
issue-records,update_issue,3,2,4,24,medium
issue-records,add_issue_comment,3,2,3,18,medium
issue-records,search_code,3,N/A,3,N/A,na
issue-records,search_issues,3,3,3,27,medium
issue-records,search_users,3,N/A,3,N/A,na
issue-records,get_issue,3,2,3,18,medium
issue-records,get_pull_request,3,N/A,3,N/A,na
issue-records,list_pull_requests,3,N/A,2,N/A,na
issue-records,create_pull_request_review,3,N/A,4,N/A,na
issue-records,merge_pull_request,3,N/A,4,N/A,na
issue-records,get_pull_request_files,3,N/A,2,N/A,na
issue-records,get_pull_request_status,3,N/A,2,N/A,na
issue-records,update_pull_request_branch,3,N/A,4,N/A,na
issue-records,get_pull_request_comments,3,N/A,3,N/A,na
issue-records,get_pull_request_reviews,3,N/A,3,N/A,na
org-external-copies,create_or_update_file,4,N/A,4,N/A,na
org-external-copies,search_repositories,4,N/A,3,N/A,na
org-external-copies,create_repository,4,5,4,80,high
org-external-copies,get_file_contents,4,N/A,3,N/A,na
org-external-copies,push_files,4,N/A,4,N/A,na
org-external-copies,create_issue,4,N/A,4,N/A,na
org-external-copies,create_pull_request,4,N/A,4,N/A,na
org-external-copies,fork_repository,4,5,4,80,high
org-external-copies,create_branch,4,N/A,4,N/A,na
org-external-copies,list_commits,4,N/A,2,N/A,na
org-external-copies,list_issues,4,N/A,2,N/A,na
org-external-copies,update_issue,4,N/A,4,N/A,na
org-external-copies,add_issue_comment,4,N/A,3,N/A,na
org-external-copies,search_code,4,N/A,3,N/A,na
org-external-copies,search_issues,4,N/A,3,N/A,na
org-external-copies,search_users,4,N/A,3,N/A,na
org-external-copies,get_issue,4,N/A,3,N/A,na
org-external-copies,get_pull_request,4,N/A,3,N/A,na
org-external-copies,list_pull_requests,4,N/A,2,N/A,na
org-external-copies,create_pull_request_review,4,N/A,4,N/A,na
org-external-copies,merge_pull_request,4,N/A,4,N/A,na
org-external-copies,get_pull_request_files,4,N/A,2,N/A,na
org-external-copies,get_pull_request_status,4,N/A,2,N/A,na
org-external-copies,update_pull_request_branch,4,N/A,4,N/A,na
org-external-copies,get_pull_request_comments,4,N/A,3,N/A,na
org-external-copies,get_pull_request_reviews,4,N/A,3,N/A,na
repository-records,create_or_update_file,4,N/A,4,N/A,na
repository-records,search_repositories,4,N/A,3,N/A,na
repository-records,create_repository,4,4,4,64,high
repository-records,get_file_contents,4,N/A,3,N/A,na
repository-records,push_files,4,N/A,4,N/A,na
repository-records,create_issue,4,N/A,4,N/A,na
repository-records,create_pull_request,4,N/A,4,N/A,na
repository-records,fork_repository,4,N/A,4,N/A,na
repository-records,create_branch,4,N/A,4,N/A,na
repository-records,list_commits,4,N/A,2,N/A,na
repository-records,list_issues,4,N/A,2,N/A,na
repository-records,update_issue,4,N/A,4,N/A,na
repository-records,add_issue_comment,4,N/A,3,N/A,na
repository-records,search_code,4,N/A,3,N/A,na
repository-records,search_issues,4,N/A,3,N/A,na
repository-records,search_users,4,N/A,3,N/A,na
repository-records,get_issue,4,N/A,3,N/A,na
repository-records,get_pull_request,4,N/A,3,N/A,na
repository-records,list_pull_requests,4,N/A,2,N/A,na
repository-records,create_pull_request_review,4,N/A,4,N/A,na
repository-records,merge_pull_request,4,N/A,4,N/A,na
repository-records,get_pull_request_files,4,N/A,2,N/A,na
repository-records,get_pull_request_status,4,N/A,2,N/A,na
repository-records,update_pull_request_branch,4,N/A,4,N/A,na
repository-records,get_pull_request_comments,4,N/A,3,N/A,na
repository-records,get_pull_request_reviews,4,N/A,3,N/A,na
repository-catalog,create_or_update_file,3,N/A,4,N/A,na
repository-catalog,search_repositories,3,4,3,36,medium
repository-catalog,create_repository,3,N/A,4,N/A,na
repository-catalog,get_file_contents,3,N/A,3,N/A,na
repository-catalog,push_files,3,N/A,4,N/A,na
repository-catalog,create_issue,3,N/A,4,N/A,na
repository-catalog,create_pull_request,3,N/A,4,N/A,na
repository-catalog,fork_repository,3,N/A,4,N/A,na
repository-catalog,create_branch,3,N/A,4,N/A,na
repository-catalog,list_commits,3,N/A,2,N/A,na
repository-catalog,list_issues,3,N/A,2,N/A,na
repository-catalog,update_issue,3,N/A,4,N/A,na
repository-catalog,add_issue_comment,3,N/A,3,N/A,na
repository-catalog,search_code,3,N/A,3,N/A,na
repository-catalog,search_issues,3,N/A,3,N/A,na
repository-catalog,search_users,3,N/A,3,N/A,na
repository-catalog,get_issue,3,N/A,3,N/A,na
repository-catalog,get_pull_request,3,N/A,3,N/A,na
repository-catalog,list_pull_requests,3,N/A,2,N/A,na
repository-catalog,create_pull_request_review,3,N/A,4,N/A,na
repository-catalog,merge_pull_request,3,N/A,4,N/A,na
repository-catalog,get_pull_request_files,3,N/A,2,N/A,na
repository-catalog,get_pull_request_status,3,N/A,2,N/A,na
repository-catalog,update_pull_request_branch,3,N/A,4,N/A,na
repository-catalog,get_pull_request_comments,3,N/A,3,N/A,na
repository-catalog,get_pull_request_reviews,3,N/A,3,N/A,na
branch-directory,create_or_update_file,2,N/A,4,N/A,na
branch-directory,search_repositories,2,N/A,3,N/A,na
branch-directory,create_repository,2,N/A,4,N/A,na
branch-directory,get_file_contents,2,N/A,3,N/A,na
branch-directory,push_files,2,N/A,4,N/A,na
branch-directory,create_issue,2,N/A,4,N/A,na
branch-directory,create_pull_request,2,N/A,4,N/A,na
branch-directory,fork_repository,2,N/A,4,N/A,na
branch-directory,create_branch,2,4,4,32,medium
branch-directory,list_commits,2,2,2,8,low
branch-directory,list_issues,2,N/A,2,N/A,na
branch-directory,update_issue,2,N/A,4,N/A,na
branch-directory,add_issue_comment,2,N/A,3,N/A,na
branch-directory,search_code,2,N/A,3,N/A,na
branch-directory,search_issues,2,N/A,3,N/A,na
branch-directory,search_users,2,N/A,3,N/A,na
branch-directory,get_issue,2,N/A,3,N/A,na
branch-directory,get_pull_request,2,N/A,3,N/A,na
branch-directory,list_pull_requests,2,N/A,2,N/A,na
branch-directory,create_pull_request_review,2,N/A,4,N/A,na
branch-directory,merge_pull_request,2,N/A,4,N/A,na
branch-directory,get_pull_request_files,2,N/A,2,N/A,na
branch-directory,get_pull_request_status,2,N/A,2,N/A,na
branch-directory,update_pull_request_branch,2,3,4,24,medium
branch-directory,get_pull_request_comments,2,N/A,3,N/A,na
branch-directory,get_pull_request_reviews,2,N/A,3,N/A,na
commit-list,create_or_update_file,2,N/A,4,N/A,na
commit-list,search_repositories,2,N/A,3,N/A,na
commit-list,create_repository,2,N/A,4,N/A,na
commit-list,get_file_contents,2,N/A,3,N/A,na
commit-list,push_files,2,N/A,4,N/A,na
commit-list,create_issue,2,N/A,4,N/A,na
commit-list,create_pull_request,2,N/A,4,N/A,na
commit-list,fork_repository,2,N/A,4,N/A,na
commit-list,create_branch,2,N/A,4,N/A,na
commit-list,list_commits,2,2,2,8,low
commit-list,list_issues,2,N/A,2,N/A,na
commit-list,update_issue,2,N/A,4,N/A,na
commit-list,add_issue_comment,2,N/A,3,N/A,na
commit-list,search_code,2,N/A,3,N/A,na
commit-list,search_issues,2,N/A,3,N/A,na
commit-list,search_users,2,N/A,3,N/A,na
commit-list,get_issue,2,N/A,3,N/A,na
commit-list,get_pull_request,2,N/A,3,N/A,na
commit-list,list_pull_requests,2,N/A,2,N/A,na
commit-list,create_pull_request_review,2,N/A,4,N/A,na
commit-list,merge_pull_request,2,N/A,4,N/A,na
commit-list,get_pull_request_files,2,N/A,2,N/A,na
commit-list,get_pull_request_status,2,N/A,2,N/A,na
commit-list,update_pull_request_branch,2,N/A,4,N/A,na
commit-list,get_pull_request_comments,2,N/A,3,N/A,na
commit-list,get_pull_request_reviews,2,N/A,3,N/A,na
issue-catalog,create_or_update_file,2,N/A,4,N/A,na
issue-catalog,search_repositories,2,N/A,3,N/A,na
issue-catalog,create_repository,2,N/A,4,N/A,na
issue-catalog,get_file_contents,2,N/A,3,N/A,na
issue-catalog,push_files,2,N/A,4,N/A,na
issue-catalog,create_issue,2,N/A,4,N/A,na
issue-catalog,create_pull_request,2,N/A,4,N/A,na
issue-catalog,fork_repository,2,N/A,4,N/A,na
issue-catalog,create_branch,2,N/A,4,N/A,na
issue-catalog,list_commits,2,N/A,2,N/A,na
issue-catalog,list_issues,2,2,2,8,low
issue-catalog,update_issue,2,N/A,4,N/A,na
issue-catalog,add_issue_comment,2,N/A,3,N/A,na
issue-catalog,search_code,2,N/A,3,N/A,na
issue-catalog,search_issues,2,2,3,12,low
issue-catalog,search_users,2,N/A,3,N/A,na
issue-catalog,get_issue,2,N/A,3,N/A,na
issue-catalog,get_pull_request,2,N/A,3,N/A,na
issue-catalog,list_pull_requests,2,N/A,2,N/A,na
issue-catalog,create_pull_request_review,2,N/A,4,N/A,na
issue-catalog,merge_pull_request,2,N/A,4,N/A,na
issue-catalog,get_pull_request_files,2,N/A,2,N/A,na
issue-catalog,get_pull_request_status,2,N/A,2,N/A,na
issue-catalog,update_pull_request_branch,2,N/A,4,N/A,na
issue-catalog,get_pull_request_comments,2,N/A,3,N/A,na
issue-catalog,get_pull_request_reviews,2,N/A,3,N/A,na
platform-user-directory,create_or_update_file,1,N/A,4,N/A,na
platform-user-directory,search_repositories,1,N/A,3,N/A,na
platform-user-directory,create_repository,1,N/A,4,N/A,na
platform-user-directory,get_file_contents,1,N/A,3,N/A,na
platform-user-directory,push_files,1,5,4,20,medium
platform-user-directory,create_issue,1,N/A,4,N/A,na
platform-user-directory,create_pull_request,1,N/A,4,N/A,na
platform-user-directory,fork_repository,1,N/A,4,N/A,na
platform-user-directory,create_branch,1,N/A,4,N/A,na
platform-user-directory,list_commits,1,N/A,2,N/A,na
platform-user-directory,list_issues,1,N/A,2,N/A,na
platform-user-directory,update_issue,1,N/A,4,N/A,na
platform-user-directory,add_issue_comment,1,N/A,3,N/A,na
platform-user-directory,search_code,1,N/A,3,N/A,na
platform-user-directory,search_issues,1,N/A,3,N/A,na
platform-user-directory,search_users,1,2,3,6,low
platform-user-directory,get_issue,1,N/A,3,N/A,na
platform-user-directory,get_pull_request,1,N/A,3,N/A,na
platform-user-directory,list_pull_requests,1,N/A,2,N/A,na
platform-user-directory,create_pull_request_review,1,N/A,4,N/A,na
platform-user-directory,merge_pull_request,1,5,4,20,medium
platform-user-directory,get_pull_request_files,1,N/A,2,N/A,na
platform-user-directory,get_pull_request_status,1,N/A,2,N/A,na
platform-user-directory,update_pull_request_branch,1,N/A,4,N/A,na
platform-user-directory,get_pull_request_comments,1,N/A,3,N/A,na
platform-user-directory,get_pull_request_reviews,1,N/A,3,N/A,na
