asset,sens,tool,impact,blast_raw,blast_g3_s4f2,score_g3_s4f2,band_g3_s4f2,blast_g3_s4f3,score_g3_s4f3,band_g3_s4f3,blast_g4_s4f2,score_g4_s4f2,band_g4_s4f2,blast_g4_s4f3,score_g4_s4f3,band_g4_s4f3
sensitive/financials/payslips_q1.csv,4,read_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/financials/payslips_q1.csv,4,read_text_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/financials/payslips_q1.csv,4,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/financials/payslips_q1.csv,4,read_multiple_files,3,2,2,24.0,medium,3,36.0,medium,2,24.0,medium,2,24.0,medium
sensitive/financials/payslips_q1.csv,4,write_file,5,4,4,80.0,critical,4,80.0,critical,4,80.0,critical,4,80.0,critical
sensitive/financials/payslips_q1.csv,4,edit_file,4,4,4,64.0,high,4,64.0,high,4,64.0,high,4,64.0,high
sensitive/financials/payslips_q1.csv,4,create_directory,4,,,,na,,,na,,,na,,,na
sensitive/financials/payslips_q1.csv,4,list_directory,2,,,,na,,,na,,,na,,,na
sensitive/financials/payslips_q1.csv,4,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
sensitive/financials/payslips_q1.csv,4,directory_tree,2,,,,na,,,na,,,na,,,na
sensitive/financials/payslips_q1.csv,4,move_file,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
sensitive/financials/payslips_q1.csv,4,search_files,2,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
sensitive/financials/payslips_q1.csv,4,get_file_info,2,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
sensitive/financials/payslips_q1.csv,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
sensitive/security/audit_log.txt,4,read_file,3,1,4,48.0,high,4,48.0,high,4,48.0,high,4,48.0,high
sensitive/security/audit_log.txt,4,read_text_file,3,4,4,48.0,high,4,48.0,high,4,48.0,high,4,48.0,high
sensitive/security/audit_log.txt,4,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/security/audit_log.txt,4,read_multiple_files,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/security/audit_log.txt,4,write_file,5,5,5,100.0,critical,5,100.0,critical,5,100.0,critical,5,100.0,critical
sensitive/security/audit_log.txt,4,edit_file,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
sensitive/security/audit_log.txt,4,create_directory,4,,,,na,,,na,,,na,,,na
sensitive/security/audit_log.txt,4,list_directory,2,,,,na,,,na,,,na,,,na
sensitive/security/audit_log.txt,4,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
sensitive/security/audit_log.txt,4,directory_tree,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/security/audit_log.txt,4,move_file,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
sensitive/security/audit_log.txt,4,search_files,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/security/audit_log.txt,4,get_file_info,2,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
sensitive/security/audit_log.txt,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
sensitive/security/private_key.pem,5,read_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/private_key.pem,5,read_text_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/private_key.pem,5,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/security/private_key.pem,5,read_multiple_files,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/private_key.pem,5,write_file,5,5,5,125.0,critical,5,125.0,critical,5,125.0,critical,5,125.0,critical
sensitive/security/private_key.pem,5,edit_file,4,5,5,100.0,high,5,100.0,high,5,100.0,high,5,100.0,high
sensitive/security/private_key.pem,5,create_directory,4,,,,na,,,na,,,na,,,na
sensitive/security/private_key.pem,5,list_directory,2,,,,na,,,na,,,na,,,na
sensitive/security/private_key.pem,5,list_directory_with_sizes,2,1,1,10.0,low,1,10.0,low,1,10.0,low,1,10.0,low
sensitive/security/private_key.pem,5,directory_tree,2,1,1,10.0,low,1,10.0,low,1,10.0,low,1,10.0,low
sensitive/security/private_key.pem,5,move_file,4,5,5,100.0,high,5,100.0,high,5,100.0,high,5,100.0,high
sensitive/security/private_key.pem,5,search_files,2,1,1,10.0,low,1,10.0,low,1,10.0,low,1,10.0,low
sensitive/security/private_key.pem,5,get_file_info,2,1,1,10.0,low,1,10.0,low,1,10.0,low,1,10.0,low
sensitive/security/private_key.pem,5,list_allowed_directories,2,,,,na,,,na,,,na,,,na
source_code/core.c,4,read_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/core.c,4,read_text_file,3,1,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/core.c,4,read_media_file,3,,,,na,,,na,,,na,,,na
source_code/core.c,4,read_multiple_files,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/core.c,4,write_file,5,5,5,100.0,critical,5,100.0,critical,5,100.0,critical,5,100.0,critical
source_code/core.c,4,edit_file,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
source_code/core.c,4,create_directory,4,,,,na,,,na,,,na,,,na
source_code/core.c,4,list_directory,2,,,,na,,,na,,,na,,,na
source_code/core.c,4,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
source_code/core.c,4,directory_tree,2,,,,na,,,na,,,na,,,na
source_code/core.c,4,move_file,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
source_code/core.c,4,search_files,2,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
source_code/core.c,4,get_file_info,2,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
source_code/core.c,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
/,5,read_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
/,5,read_text_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
/,5,read_media_file,3,3,4,60.0,high,4,60.0,high,3,45.0,medium,3,45.0,medium
/,5,read_multiple_files,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
/,5,write_file,5,5,5,125.0,critical,5,125.0,critical,5,125.0,critical,5,125.0,critical
/,5,edit_file,4,5,5,100.0,high,5,100.0,high,5,100.0,high,5,100.0,high
/,5,create_directory,4,1,4,80.0,high,4,80.0,high,4,80.0,high,4,80.0,high
/,5,list_directory,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
/,5,list_directory_with_sizes,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
/,5,directory_tree,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
/,5,move_file,4,4,4,80.0,high,4,80.0,high,4,80.0,high,4,80.0,high
/,5,search_files,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
/,5,get_file_info,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
/,5,list_allowed_directories,2,4,4,40.0,medium,4,40.0,medium,4,40.0,medium,4,40.0,medium
sensitive/,5,read_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/,5,read_text_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/,5,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/,5,read_multiple_files,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/,5,write_file,5,5,5,125.0,critical,5,125.0,critical,5,125.0,critical,5,125.0,critical
sensitive/,5,edit_file,4,5,5,100.0,high,5,100.0,high,5,100.0,high,5,100.0,high
sensitive/,5,create_directory,4,,,,na,,,na,,,na,,,na
sensitive/,5,list_directory,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/,5,list_directory_with_sizes,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/,5,directory_tree,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/,5,move_file,4,3,4,80.0,high,4,80.0,high,4,80.0,high,4,80.0,high
sensitive/,5,search_files,2,3,3,30.0,medium,3,30.0,medium,3,30.0,medium,3,30.0,medium
sensitive/,5,get_file_info,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/,5,list_allowed_directories,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
projects/,3,read_file,3,2,3,27.0,medium,3,27.0,medium,3,27.0,medium,3,27.0,medium
projects/,3,read_text_file,3,3,3,27.0,medium,3,27.0,medium,3,27.0,medium,3,27.0,medium
projects/,3,read_media_file,3,,,,na,,,na,,,na,,,na
projects/,3,read_multiple_files,3,3,3,27.0,medium,3,27.0,medium,3,27.0,medium,3,27.0,medium
projects/,3,write_file,5,3,3,45.0,high,3,45.0,high,3,45.0,high,3,45.0,high
projects/,3,edit_file,4,2,2,24.0,medium,2,24.0,medium,2,24.0,medium,2,24.0,medium
projects/,3,create_directory,4,1,1,12.0,low,1,12.0,low,1,12.0,low,1,12.0,low
projects/,3,list_directory,2,2,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
projects/,3,list_directory_with_sizes,2,2,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
projects/,3,directory_tree,2,3,3,18.0,medium,3,18.0,medium,3,18.0,medium,3,18.0,medium
projects/,3,move_file,4,3,3,36.0,medium,3,36.0,medium,3,36.0,medium,3,36.0,medium
projects/,3,search_files,2,3,3,18.0,medium,3,18.0,medium,3,18.0,medium,3,18.0,medium
projects/,3,get_file_info,2,2,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
projects/,3,list_allowed_directories,2,2,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
sensitive/security/,5,read_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/,5,read_text_file,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/,5,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/security/,5,read_multiple_files,3,5,5,75.0,high,5,75.0,high,5,75.0,high,5,75.0,high
sensitive/security/,5,write_file,5,5,5,125.0,critical,5,125.0,critical,5,125.0,critical,5,125.0,critical
sensitive/security/,5,edit_file,4,5,5,100.0,high,5,100.0,high,5,100.0,high,5,100.0,high
sensitive/security/,5,create_directory,4,1,4,80.0,high,4,80.0,high,4,80.0,high,4,80.0,high
sensitive/security/,5,list_directory,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/security/,5,list_directory_with_sizes,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/security/,5,directory_tree,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/security/,5,move_file,4,4,4,80.0,high,4,80.0,high,4,80.0,high,4,80.0,high
sensitive/security/,5,search_files,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/security/,5,get_file_info,2,2,2,20.0,medium,2,20.0,medium,2,20.0,medium,2,20.0,medium
sensitive/security/,5,list_allowed_directories,2,,,,na,,,na,,,na,,,na
onboarding/,2,read_file,3,2,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
onboarding/,2,read_text_file,3,,2,12.0,low,2,12.0,low,2,12.0,low,2,12.0,low
onboarding/,2,read_media_file,3,1,1,6.0,low,1,6.0,low,1,6.0,low,1,6.0,low
onboarding/,2,read_multiple_files,3,1,1,6.0,low,1,6.0,low,1,6.0,low,1,6.0,low
onboarding/,2,write_file,5,1,1,10.0,medium,1,10.0,medium,1,10.0,medium,1,10.0,medium
onboarding/,2,edit_file,4,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
onboarding/,2,create_directory,4,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
onboarding/,2,list_directory,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
onboarding/,2,list_directory_with_sizes,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
onboarding/,2,directory_tree,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
onboarding/,2,move_file,4,1,1,8.0,low,1,8.0,low,1,8.0,low,1,8.0,low
onboarding/,2,search_files,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
onboarding/,2,get_file_info,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
onboarding/,2,list_allowed_directories,2,1,1,4.0,low,1,4.0,low,1,4.0,low,1,4.0,low
sensitive/financials/,4,read_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/financials/,4,read_text_file,3,1,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/financials/,4,read_media_file,3,,,,na,,,na,,,na,,,na
sensitive/financials/,4,read_multiple_files,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
sensitive/financials/,4,write_file,5,4,4,80.0,critical,4,80.0,critical,4,80.0,critical,4,80.0,critical
sensitive/financials/,4,edit_file,4,4,4,64.0,high,4,64.0,high,4,64.0,high,4,64.0,high
sensitive/financials/,4,create_directory,4,,,,na,,,na,,,na,,,na
sensitive/financials/,4,list_directory,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/financials/,4,list_directory_with_sizes,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/financials/,4,directory_tree,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/financials/,4,move_file,4,2,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
sensitive/financials/,4,search_files,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/financials/,4,get_file_info,2,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
sensitive/financials/,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
source_code/,4,read_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/,4,read_text_file,3,4,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/,4,read_media_file,3,,,,na,,,na,,,na,,,na
source_code/,4,read_multiple_files,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
source_code/,4,write_file,5,5,5,100.0,critical,5,100.0,critical,5,100.0,critical,5,100.0,critical
source_code/,4,edit_file,4,5,5,80.0,high,5,80.0,high,5,80.0,high,5,80.0,high
source_code/,4,create_directory,4,1,2,32.0,medium,3,48.0,medium,2,32.0,medium,3,48.0,medium
source_code/,4,list_directory,2,4,4,32.0,medium,4,32.0,medium,4,32.0,medium,4,32.0,medium
source_code/,4,list_directory_with_sizes,2,4,4,32.0,medium,4,32.0,medium,4,32.0,medium,4,32.0,medium
source_code/,4,directory_tree,2,4,4,32.0,medium,4,32.0,medium,4,32.0,medium,4,32.0,medium
source_code/,4,move_file,4,4,4,64.0,high,4,64.0,high,4,64.0,high,4,64.0,high
source_code/,4,search_files,2,4,4,32.0,medium,4,32.0,medium,4,32.0,medium,4,32.0,medium
source_code/,4,get_file_info,2,4,4,32.0,medium,4,32.0,medium,4,32.0,medium,4,32.0,medium
source_code/,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
file-contents,4,read_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
file-contents,4,read_text_file,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
file-contents,4,read_media_file,3,,,,na,,,na,,,na,,,na
file-contents,4,read_multiple_files,3,5,5,60.0,high,5,60.0,high,5,60.0,high,5,60.0,high
file-contents,4,write_file,5,1,2,40.0,high,3,60.0,high,2,40.0,high,3,60.0,high
file-contents,4,edit_file,4,5,5,80.0,high,5,80.0,high,5,80.0,high,5,80.0,high
file-contents,4,create_directory,4,,,,na,,,na,,,na,,,na
file-contents,4,list_directory,2,,,,na,,,na,,,na,,,na
file-contents,4,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
file-contents,4,directory_tree,2,,,,na,,,na,,,na,,,na
file-contents,4,move_file,4,,,,na,,,na,,,na,,,na
file-contents,4,search_files,2,,,,na,,,na,,,na,,,na
file-contents,4,get_file_info,2,,,,na,,,na,,,na,,,na
file-contents,4,list_allowed_directories,2,,,,na,,,na,,,na,,,na
media-records,2,read_file,3,,,,na,,,na,,,na,,,na
media-records,2,read_text_file,3,,,,na,,,na,,,na,,,na
media-records,2,read_media_file,3,1,1,6.0,low,1,6.0,low,1,6.0,low,1,6.0,low
media-records,2,read_multiple_files,3,,,,na,,,na,,,na,,,na
media-records,2,write_file,5,,,,na,,,na,,,na,,,na
media-records,2,edit_file,4,,,,na,,,na,,,na,,,na
media-records,2,create_directory,4,,,,na,,,na,,,na,,,na
media-records,2,list_directory,2,,,,na,,,na,,,na,,,na
media-records,2,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
media-records,2,directory_tree,2,,,,na,,,na,,,na,,,na
media-records,2,move_file,4,,,,na,,,na,,,na,,,na
media-records,2,search_files,2,,,,na,,,na,,,na,,,na
media-records,2,get_file_info,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
media-records,2,list_allowed_directories,2,,,,na,,,na,,,na,,,na
file-records,3,read_file,3,,,,na,,,na,,,na,,,na
file-records,3,read_text_file,3,,,,na,,,na,,,na,,,na
file-records,3,read_media_file,3,,,,na,,,na,,,na,,,na
file-records,3,read_multiple_files,3,,,,na,,,na,,,na,,,na
file-records,3,write_file,5,1,1,15.0,high,1,15.0,high,1,15.0,high,1,15.0,high
file-records,3,edit_file,4,3,3,36.0,medium,3,36.0,medium,3,36.0,medium,3,36.0,medium
file-records,3,create_directory,4,,,,na,,,na,,,na,,,na
file-records,3,list_directory,2,,,,na,,,na,,,na,,,na
file-records,3,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
file-records,3,directory_tree,2,,,,na,,,na,,,na,,,na
file-records,3,move_file,4,3,3,36.0,medium,3,36.0,medium,3,36.0,medium,3,36.0,medium
file-records,3,search_files,2,,,,na,,,na,,,na,,,na
file-records,3,get_file_info,2,,,,na,,,na,,,na,,,na
file-records,3,list_allowed_directories,2,,,,na,,,na,,,na,,,na
directory-structure,2,read_file,3,,,,na,,,na,,,na,,,na
directory-structure,2,read_text_file,3,,,,na,,,na,,,na,,,na
directory-structure,2,read_media_file,3,,,,na,,,na,,,na,,,na
directory-structure,2,read_multiple_files,3,,,,na,,,na,,,na,,,na
directory-structure,2,write_file,5,,,,na,,,na,,,na,,,na
directory-structure,2,edit_file,4,,,,na,,,na,,,na,,,na
directory-structure,2,create_directory,4,2,2,16.0,low,2,16.0,low,2,16.0,low,2,16.0,low
directory-structure,2,list_directory,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-structure,2,list_directory_with_sizes,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-structure,2,directory_tree,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-structure,2,move_file,4,,,,na,,,na,,,na,,,na
directory-structure,2,search_files,2,,,,na,,,na,,,na,,,na
directory-structure,2,get_file_info,2,,,,na,,,na,,,na,,,na
directory-structure,2,list_allowed_directories,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-contents,2,read_file,3,,,,na,,,na,,,na,,,na
directory-contents,2,read_text_file,3,,,,na,,,na,,,na,,,na
directory-contents,2,read_media_file,3,,,,na,,,na,,,na,,,na
directory-contents,2,read_multiple_files,3,,,,na,,,na,,,na,,,na
directory-contents,2,write_file,5,,,,na,,,na,,,na,,,na
directory-contents,2,edit_file,4,,,,na,,,na,,,na,,,na
directory-contents,2,create_directory,4,,,,na,,,na,,,na,,,na
directory-contents,2,list_directory,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-contents,2,list_directory_with_sizes,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-contents,2,directory_tree,2,4,4,16.0,low,4,16.0,low,4,16.0,low,4,16.0,low
directory-contents,2,move_file,4,,,,na,,,na,,,na,,,na
directory-contents,2,search_files,2,2,2,8.0,low,2,8.0,low,2,8.0,low,2,8.0,low
directory-contents,2,get_file_info,2,4,4,16.0,low,4,16.0,low,4,16.0,low,4,16.0,low
directory-contents,2,list_allowed_directories,2,3,3,12.0,low,3,12.0,low,3,12.0,low,3,12.0,low
file-directory,2,read_file,3,,,,na,,,na,,,na,,,na
file-directory,2,read_text_file,3,,,,na,,,na,,,na,,,na
file-directory,2,read_media_file,3,,,,na,,,na,,,na,,,na
file-directory,2,read_multiple_files,3,,,,na,,,na,,,na,,,na
file-directory,2,write_file,5,,,,na,,,na,,,na,,,na
file-directory,2,edit_file,4,,,,na,,,na,,,na,,,na
file-directory,2,create_directory,4,,,,na,,,na,,,na,,,na
file-directory,2,list_directory,2,,,,na,,,na,,,na,,,na
file-directory,2,list_directory_with_sizes,2,,,,na,,,na,,,na,,,na
file-directory,2,directory_tree,2,,,,na,,,na,,,na,,,na
file-directory,2,move_file,4,3,3,24.0,medium,3,24.0,medium,3,24.0,medium,3,24.0,medium
file-directory,2,search_files,2,,,,na,,,na,,,na,,,na
file-directory,2,get_file_info,2,,,,na,,,na,,,na,,,na
file-directory,2,list_allowed_directories,2,,,,na,,,na,,,na,,,na
file-metadata,2,read_file,3,,,,na,,,na,,,na,,,na
file-metadata,2,read_text_file,3,,,,na,,,na,,,na,,,na
file-metadata,2,read_media_file,3,,,,na,,,na,,,na,,,na
file-metadata,2,read_multiple_files,3,,,,na,,,na,,,na,,,na
file-metadata,2,write_file,5,,,,na,,,na,,,na,,,na
file-metadata,2,edit_file,4,,,,na,,,na,,,na,,,na
file-metadata,2,create_directory,4,,,,na,,,na,,,na,,,na
file-metadata,2,list_directory,2,3,3,12.0,low,3,12.0,low,3,12.0,low,3,12.0,low
