asset,tool,score,band
shoots/SHOOT-2026-A/notes.txt,list_allowed_directories,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,read_file,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,read_text_file,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,read_media_file,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,read_multiple_files,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,write_file,18.0,high
shoots/SHOOT-2026-A/photo_001.jpg,edit_file,18.0,high
shoots/SHOOT-2026-A/photo_001.jpg,create_directory,0.0,low
shoots/SHOOT-2026-A/photo_001.jpg,list_directory,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,list_directory_with_sizes,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,directory_tree,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,move_file,12.0,medium
shoots/SHOOT-2026-A/photo_001.jpg,search_files,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,get_file_info,3.0,low
shoots/SHOOT-2026-A/photo_001.jpg,list_allowed_directories,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,read_file,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,read_text_file,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,read_media_file,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,read_multiple_files,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,write_file,18.0,high
shoots/SHOOT-2026-A/photo_002.jpg,edit_file,18.0,high
shoots/SHOOT-2026-A/photo_002.jpg,create_directory,0.0,low
shoots/SHOOT-2026-A/photo_002.jpg,list_directory,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,list_directory_with_sizes,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,directory_tree,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,move_file,12.0,medium
shoots/SHOOT-2026-A/photo_002.jpg,search_files,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,get_file_info,3.0,low
shoots/SHOOT-2026-A/photo_002.jpg,list_allowed_directories,3.0,low
shoots/SHOOT-2026-B/brief.txt,read_file,3.0,low
shoots/SHOOT-2026-B/brief.txt,read_text_file,3.0,low
shoots/SHOOT-2026-B/brief.txt,read_media_file,3.0,low
shoots/SHOOT-2026-B/brief.txt,read_multiple_files,3.0,low
shoots/SHOOT-2026-B/brief.txt,write_file,18.0,high
shoots/SHOOT-2026-B/brief.txt,edit_file,18.0,high
shoots/SHOOT-2026-B/brief.txt,create_directory,0.0,low
shoots/SHOOT-2026-B/brief.txt,list_directory,3.0,low
shoots/SHOOT-2026-B/brief.txt,list_directory_with_sizes,3.0,low
shoots/SHOOT-2026-B/brief.txt,directory_tree,3.0,low
shoots/SHOOT-2026-B/brief.txt,move_file,12.0,medium
shoots/SHOOT-2026-B/brief.txt,search_files,3.0,low
shoots/SHOOT-2026-B/brief.txt,get_file_info,3.0,low
shoots/SHOOT-2026-B/brief.txt,list_allowed_directories,3.0,low
shoots/SHOOT-2026-B/notes.txt,read_file,3.0,low
shoots/SHOOT-2026-B/notes.txt,read_text_file,3.0,low
shoots/SHOOT-2026-B/notes.txt,read_media_file,3.0,low
shoots/SHOOT-2026-B/notes.txt,read_multiple_files,3.0,low
shoots/SHOOT-2026-B/notes.txt,write_file,18.0,high
shoots/SHOOT-2026-B/notes.txt,edit_file,18.0,high
shoots/SHOOT-2026-B/notes.txt,create_directory,0.0,low
shoots/SHOOT-2026-B/notes.txt,list_directory,3.0,low
shoots/SHOOT-2026-B/notes.txt,list_directory_with_sizes,3.0,low
shoots/SHOOT-2026-B/notes.txt,directory_tree,3.0,low
shoots/SHOOT-2026-B/notes.txt,move_file,12.0,medium
shoots/SHOOT-2026-B/notes.txt,search_files,3.0,low
shoots/SHOOT-2026-B/notes.txt,get_file_info,3.0,low
shoots/SHOOT-2026-B/notes.txt,list_allowed_directories,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,read_file,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,read_text_file,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,read_media_file,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,read_multiple_files,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,write_file,18.0,high
shoots/SHOOT-2026-B/photo_001.jpg,edit_file,18.0,high
shoots/SHOOT-2026-B/photo_001.jpg,create_directory,0.0,low
shoots/SHOOT-2026-B/photo_001.jpg,list_directory,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,list_directory_with_sizes,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,directory_tree,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,move_file,12.0,medium
shoots/SHOOT-2026-B/photo_001.jpg,search_files,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,get_file_info,3.0,low
shoots/SHOOT-2026-B/photo_001.jpg,list_allowed_directories,3.0,low
/,read_file,12.0,medium
/,read_text_file,12.0,medium
/,read_media_file,12.0,medium
/,read_multiple_files,12.0,medium
/,write_file,36.0,high
/,edit_file,36.0,high
/,create_directory,12.0,medium
/,list_directory,12.0,medium
/,list_directory_with_sizes,12.0,medium
/,directory_tree,12.0,medium
/,move_file,24.0,high
/,search_files,12.0,medium
/,get_file_info,12.0,medium
/,list_allowed_directories,12.0,medium
shoots/,read_file,8.0,medium
shoots/,read_text_file,8.0,medium
shoots/,read_media_file,8.0,medium
shoots/,read_multiple_files,8.0,medium
shoots/,write_file,24.0,high
shoots/,edit_file,24.0,high
shoots/,create_directory,8.0,medium
shoots/,list_directory,8.0,medium
shoots/,list_directory_with_sizes,8.0,medium
shoots/,directory_tree,8.0,medium
shoots/,move_file,12.0,medium
shoots/,search_files,8.0,medium
shoots/,get_file_info,8.0,medium
shoots/,list_allowed_directories,8.0,medium
shoots/SHOOT-2026-A/,read_file,12.0,medium
shoots/SHOOT-2026-A/,read_text_file,12.0,medium
shoots/SHOOT-2026-A/,read_media_file,12.0,medium
shoots/SHOOT-2026-A/,read_multiple_files,12.0,medium
shoots/SHOOT-2026-A/,write_file,27.0,high
shoots/SHOOT-2026-A/,edit_file,36.0,high
shoots/SHOOT-2026-A/,create_directory,18.0,medium
shoots/SHOOT-2026-A/,list_directory,12.0,medium
shoots/SHOOT-2026-A/,list_directory_with_sizes,12.0,medium
shoots/SHOOT-2026-A/,directory_tree,12.0,medium
shoots/SHOOT-2026-A/,move_file,18.0,medium
shoots/SHOOT-2026-A/,search_files,12.0,medium
shoots/SHOOT-2026-A/,get_file_info,12.0,medium
shoots/SHOOT-2026-A/,list_allowed_directories,12.0,medium
shoots/SHOOT-2026-B/,read_file,12.0,medium
shoots/SHOOT-2026-B/,read_text_file,12.0,medium
shoots/SHOOT-2026-B/,read_media_file,12.0,medium
shoots/SHOOT-2026-B/,read_multiple_files,12.0,medium
shoots/SHOOT-2026-B/,write_file,27.0,high
shoots/SHOOT-2026-B/,edit_file,27.0,high
shoots/SHOOT-2026-B/,create_directory,18.0,medium
shoots/SHOOT-2026-B/,list_directory,12.0,medium
shoots/SHOOT-2026-B/,list_directory_with_sizes,12.0,medium
shoots/SHOOT-2026-B/,directory_tree,12.0,medium
shoots/SHOOT-2026-B/,move_file,18.0,medium
shoots/SHOOT-2026-B/,search_files,12.0,medium
shoots/SHOOT-2026-B/,get_file_info,12.0,medium
shoots/SHOOT-2026-B/,list_allowed_directories,12.0,medium
clients/,read_file,16.0,high
clients/,read_text_file,16.0,high
clients/,read_media_file,16.0,high
clients/,read_multiple_files,16.0,high
clients/,write_file,48.0,critical
clients/,edit_file,48.0,critical
clients/,create_directory,16.0,medium
clients/,list_directory,16.0,high
clients/,list_directory_with_sizes,16.0,high
clients/,directory_tree,16.0,high
clients/,move_file,24.0,high
clients/,search_files,16.0,high
clients/,get_file_info,16.0,high
clients/,list_allowed_directories,16.0,high
invoices/,read_file,16.0,high
invoices/,read_text_file,16.0,high
invoices/,read_media_file,16.0,high
invoices/,read_multiple_files,16.0,high
invoices/,write_file,48.0,critical
invoices/,edit_file,48.0,critical
invoices/,create_directory,16.0,medium
invoices/,list_directory,16.0,high
invoices/,list_directory_with_sizes,16.0,high
invoices/,directory_tree,16.0,high
invoices/,move_file,24.0,high
invoices/,search_files,16.0,high
invoices/,get_file_info,16.0,high
invoices/,list_allowed_directories,16.0,high
clients/citybank/,read_file,16.0,high
clients/citybank/,read_text_file,16.0,high
clients/citybank/,read_media_file,16.0,high
clients/citybank/,read_multiple_files,16.0,high
clients/citybank/,write_file,24.0,high
clients/citybank/,edit_file,24.0,high
clients/citybank/,create_directory,16.0,medium
clients/citybank/,list_directory,16.0,high
clients/citybank/,list_directory_with_sizes,16.0,high
clients/citybank/,directory_tree,16.0,high
clients/citybank/,move_file,24.0,high
clients/citybank/,search_files,16.0,high
clients/citybank/,get_file_info,16.0,high
clients/citybank/,list_allowed_directories,16.0,high
clients/neon_brand/,read_file,16.0,high
clients/neon_brand/,read_text_file,16.0,high
clients/neon_brand/,read_media_file,16.0,high
clients/neon_brand/,read_multiple_files,16.0,high
clients/neon_brand/,write_file,24.0,high
clients/neon_brand/,edit_file,24.0,high
clients/neon_brand/,create_directory,16.0,medium
clients/neon_brand/,list_directory,16.0,high
clients/neon_brand/,list_directory_with_sizes,16.0,high
clients/neon_brand/,directory_tree,16.0,high
clients/neon_brand/,move_file,24.0,high
clients/neon_brand/,search_files,16.0,high
clients/neon_brand/,get_file_info,16.0,high
clients/neon_brand/,list_allowed_directories,16.0,high
