asset,tool,score,band
cases/CASE-2026-002/correspondence.txt,read_media_file,4.0,medium
cases/CASE-2026-002/correspondence.txt,read_multiple_files,4.0,medium
cases/CASE-2026-002/correspondence.txt,write_file,24.0,high
cases/CASE-2026-002/correspondence.txt,edit_file,24.0,high
cases/CASE-2026-002/correspondence.txt,create_directory,8.0,medium
cases/CASE-2026-002/correspondence.txt,list_directory,4.0,medium
cases/CASE-2026-002/correspondence.txt,list_directory_with_sizes,4.0,medium
cases/CASE-2026-002/correspondence.txt,directory_tree,4.0,medium
cases/CASE-2026-002/correspondence.txt,move_file,16.0,medium
cases/CASE-2026-002/correspondence.txt,search_files,4.0,medium
cases/CASE-2026-002/correspondence.txt,get_file_info,4.0,medium
cases/CASE-2026-002/correspondence.txt,list_allowed_directories,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,read_file,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,read_text_file,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,read_media_file,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,read_multiple_files,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,write_file,24.0,high
cases/CASE-2026-002/signed_agreement.pdf,edit_file,24.0,high
cases/CASE-2026-002/signed_agreement.pdf,create_directory,8.0,medium
cases/CASE-2026-002/signed_agreement.pdf,list_directory,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,list_directory_with_sizes,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,directory_tree,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,move_file,16.0,medium
cases/CASE-2026-002/signed_agreement.pdf,search_files,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,get_file_info,4.0,medium
cases/CASE-2026-002/signed_agreement.pdf,list_allowed_directories,4.0,medium
clients/acme_corp/intake.txt,read_file,4.0,medium
clients/acme_corp/intake.txt,read_text_file,4.0,medium
clients/acme_corp/intake.txt,read_media_file,4.0,medium
clients/acme_corp/intake.txt,read_multiple_files,4.0,medium
clients/acme_corp/intake.txt,write_file,24.0,high
clients/acme_corp/intake.txt,edit_file,24.0,high
clients/acme_corp/intake.txt,create_directory,8.0,medium
clients/acme_corp/intake.txt,list_directory,4.0,medium
clients/acme_corp/intake.txt,list_directory_with_sizes,4.0,medium
clients/acme_corp/intake.txt,directory_tree,4.0,medium
clients/acme_corp/intake.txt,move_file,16.0,medium
clients/acme_corp/intake.txt,search_files,4.0,medium
clients/acme_corp/intake.txt,get_file_info,4.0,medium
clients/acme_corp/intake.txt,list_allowed_directories,4.0,medium
clients/blue_whale_inc/intake.txt,read_file,4.0,medium
clients/blue_whale_inc/intake.txt,read_text_file,4.0,medium
clients/blue_whale_inc/intake.txt,read_media_file,4.0,medium
clients/blue_whale_inc/intake.txt,read_multiple_files,4.0,medium
clients/blue_whale_inc/intake.txt,write_file,24.0,high
clients/blue_whale_inc/intake.txt,edit_file,24.0,high
clients/blue_whale_inc/intake.txt,create_directory,8.0,medium
clients/blue_whale_inc/intake.txt,list_directory,4.0,medium
clients/blue_whale_inc/intake.txt,list_directory_with_sizes,4.0,medium
clients/blue_whale_inc/intake.txt,directory_tree,4.0,medium
clients/blue_whale_inc/intake.txt,move_file,16.0,medium
clients/blue_whale_inc/intake.txt,search_files,4.0,medium
clients/blue_whale_inc/intake.txt,get_file_info,4.0,medium
clients/blue_whale_inc/intake.txt,list_allowed_directories,4.0,medium
templates/nda_template.txt,read_file,4.0,medium
templates/nda_template.txt,read_text_file,4.0,medium
templates/nda_template.txt,read_media_file,4.0,medium
templates/nda_template.txt,read_multiple_files,8.0,medium
templates/nda_template.txt,write_file,24.0,high
templates/nda_template.txt,edit_file,24.0,high
templates/nda_template.txt,create_directory,8.0,medium
templates/nda_template.txt,list_directory,4.0,medium
templates/nda_template.txt,list_directory_with_sizes,4.0,medium
templates/nda_template.txt,directory_tree,4.0,medium
templates/nda_template.txt,move_file,16.0,medium
templates/nda_template.txt,search_files,8.0,medium
templates/nda_template.txt,get_file_info,4.0,medium
templates/nda_template.txt,list_allowed_directories,4.0,medium
/,read_file,12.0,medium
/,read_text_file,12.0,medium
/,read_media_file,12.0,medium
/,read_multiple_files,12.0,medium
/,write_file,18.0,high
/,edit_file,36.0,high
/,create_directory,12.0,medium
/,list_directory,12.0,medium
/,list_directory_with_sizes,12.0,medium
/,directory_tree,12.0,medium
/,move_file,24.0,high
/,search_files,12.0,medium
/,get_file_info,12.0,medium
/,list_allowed_directories,12.0,medium
cases/,read_file,16.0,high
cases/,read_text_file,16.0,high
cases/,read_media_file,16.0,high
cases/,read_multiple_files,16.0,high
cases/,write_file,24.0,high
cases/,edit_file,48.0,critical
cases/,create_directory,16.0,medium
cases/,list_directory,16.0,high
cases/,list_directory_with_sizes,16.0,high
cases/,directory_tree,16.0,high
cases/,move_file,32.0,high
cases/,search_files,16.0,high
cases/,get_file_info,16.0,high
cases/,list_allowed_directories,16.0,high
cases/CASE-2026-001/,read_file,16.0,high
cases/CASE-2026-001/,read_text_file,16.0,high
cases/CASE-2026-001/,read_media_file,16.0,high
cases/CASE-2026-001/,read_multiple_files,16.0,high
cases/CASE-2026-001/,write_file,36.0,high
cases/CASE-2026-001/,edit_file,36.0,high
cases/CASE-2026-001/,create_directory,24.0,high
cases/CASE-2026-001/,list_directory,16.0,high
cases/CASE-2026-001/,list_directory_with_sizes,16.0,high
cases/CASE-2026-001/,directory_tree,16.0,high
cases/CASE-2026-001/,move_file,24.0,high
cases/CASE-2026-001/,search_files,16.0,high
cases/CASE-2026-001/,get_file_info,16.0,high
cases/CASE-2026-001/,list_allowed_directories,16.0,high
cases/CASE-2026-002/,read_file,16.0,high
cases/CASE-2026-002/,read_text_file,16.0,high
cases/CASE-2026-002/,read_media_file,16.0,high
cases/CASE-2026-002/,read_multiple_files,16.0,high
cases/CASE-2026-002/,write_file,36.0,high
cases/CASE-2026-002/,edit_file,36.0,high
cases/CASE-2026-002/,create_directory,24.0,high
cases/CASE-2026-002/,list_directory,16.0,high
cases/CASE-2026-002/,list_directory_with_sizes,16.0,high
cases/CASE-2026-002/,directory_tree,16.0,high
cases/CASE-2026-002/,move_file,24.0,high
cases/CASE-2026-002/,search_files,16.0,high
cases/CASE-2026-002/,get_file_info,16.0,high
cases/CASE-2026-002/,list_allowed_directories,16.0,high
billing/,read_file,16.0,high
billing/,read_text_file,16.0,high
billing/,read_media_file,16.0,high
billing/,read_multiple_files,16.0,high
billing/,write_file,36.0,high
billing/,edit_file,48.0,critical
billing/,create_directory,16.0,medium
billing/,list_directory,16.0,high
billing/,list_directory_with_sizes,16.0,high
billing/,directory_tree,16.0,high
billing/,move_file,32.0,high
billing/,search_files,16.0,high
billing/,get_file_info,16.0,high
billing/,list_allowed_directories,16.0,high
billing/timesheets/,read_file,16.0,high
billing/timesheets/,read_text_file,16.0,high
billing/timesheets/,read_media_file,16.0,high
billing/timesheets/,read_multiple_files,16.0,high
billing/timesheets/,write_file,36.0,high
billing/timesheets/,edit_file,48.0,critical
billing/timesheets/,create_directory,16.0,medium
billing/timesheets/,list_directory,16.0,high
billing/timesheets/,list_directory_with_sizes,16.0,high
billing/timesheets/,directory_tree,16.0,high
billing/timesheets/,move_file,32.0,high
billing/timesheets/,search_files,16.0,high
billing/timesheets/,get_file_info,16.0,high
billing/timesheets/,list_allowed_directories,16.0,high
clients/,read_file,16.0,high
clients/,read_text_file,16.0,high
clients/,read_media_file,16.0,high
clients/,read_multiple_files,16.0,high
clients/,write_file,36.0,high
clients/,edit_file,48.0,critical
clients/,create_directory,16.0,medium
clients/,list_directory,16.0,high
clients/,list_directory_with_sizes,16.0,high
clients/,directory_tree,16.0,high
clients/,move_file,32.0,high
clients/,search_files,16.0,high
clients/,get_file_info,16.0,high
clients/,list_allowed_directories,16.0,high
clients/acme_corp/,read_file,16.0,high
clients/acme_corp/,read_text_file,16.0,high
clients/acme_corp/,read_media_file,16.0,high
clients/acme_corp/,read_multiple_files,16.0,high
clients/acme_corp/,write_file,24.0,high
clients/acme_corp/,edit_file,48.0,critical
clients/acme_corp/,create_directory,16.0,medium
clients/acme_corp/,list_directory,16.0,high
clients/acme_corp/,list_directory_with_sizes,16.0,high
clients/acme_corp/,directory_tree,16.0,high
clients/acme_corp/,move_file,24.0,high
clients/acme_corp/,search_files,16.0,high
clients/acme_corp/,get_file_info,16.0,high
clients/acme_corp/,list_allowed_directories,16.0,high
clients/blue_whale_inc/,read_file,16.0,high
clients/blue_whale_inc/,read_text_file,16.0,high
clients/blue_whale_inc/,read_media_file,16.0,high
clients/blue_whale_inc/,read_multiple_files,16.0,high
clients/blue_whale_inc/,write_file,24.0,high
clients/blue_whale_inc/,edit_file,48.0,critical
clients/blue_whale_inc/,create_directory,16.0,medium
clients/blue_whale_inc/,list_directory,16.0,high
clients/blue_whale_inc/,list_directory_with_sizes,16.0,high
clients/blue_whale_inc/,directory_tree,16.0,high
clients/blue_whale_inc/,move_file,32.0,high
clients/blue_whale_inc/,search_files,16.0,high
clients/blue_whale_inc/,get_file_info,16.0,high
clients/blue_whale_inc/,list_allowed_directories,16.0,high
templates/,read_file,8.0,medium
templates/,read_text_file,8.0,medium
templates/,read_media_file,8.0,medium
templates/,read_multiple_files,8.0,medium
templates/,write_file,18.0,medium
templates/,edit_file,24.0,high
templates/,create_directory,8.0,medium
templates/,list_directory,8.0,medium
templates/,list_directory_with_sizes,8.0,medium
templates/,directory_tree,8.0,medium
templates/,move_file,16.0,medium
templates/,search_files,8.0,medium
templates/,get_file_info,8.0,medium
templates/,list_allowed_directories,8.0,medium
