asset,tool,sensitivity,blast,impact,score,band
outbound-invite-email,get-event,4,N/A,3,N/A,na
outbound-invite-email,list-colors,4,N/A,2,N/A,na
outbound-invite-email,create-event,4,5,4,80,high
outbound-invite-email,create-events,4,5,4,80,high
outbound-invite-email,update-event,4,5,4,80,high
outbound-invite-email,delete-event,4,5,5,100,critical
outbound-invite-email,get-freebusy,4,N/A,2,N/A,na
outbound-invite-email,get-current-time,4,N/A,1,N/A,na
outbound-invite-email,respond-to-event,4,N/A,2,N/A,na
outbound-invite-email,manage-accounts,4,N/A,5,N/A,na
event-write-surface,list-calendars,4,N/A,2,N/A,na
event-write-surface,list-events,4,3,2,24,medium
event-write-surface,search-events,4,3,3,36,medium
event-write-surface,get-event,4,N/A,3,N/A,na
event-write-surface,list-colors,4,N/A,2,N/A,na
event-write-surface,create-event,4,4,4,64,high
event-write-surface,create-events,4,5,4,80,high
event-write-surface,update-event,4,4,4,64,high
event-write-surface,delete-event,4,5,5,100,critical
event-write-surface,get-freebusy,4,N/A,2,N/A,na
event-write-surface,get-current-time,4,N/A,1,N/A,na
event-write-surface,respond-to-event,4,2,2,16,low
event-write-surface,manage-accounts,4,N/A,5,N/A,na
aurora-team,list-calendars,2,N/A,2,N/A,na
aurora-team,list-events,2,2,2,8,low
aurora-team,search-events,2,2,3,12,low
aurora-team,get-event,2,1,3,6,low
aurora-team,list-colors,2,N/A,2,N/A,na
aurora-team,create-event,2,2,4,16,low
aurora-team,create-events,2,3,4,24,medium
aurora-team,update-event,2,2,4,16,low
aurora-team,delete-event,2,2,5,20,medium
aurora-team,get-freebusy,2,2,2,8,low
aurora-team,get-current-time,2,N/A,1,N/A,na
aurora-team,respond-to-event,2,2,2,8,low
aurora-team,manage-accounts,2,N/A,5,N/A,na
calendar-metadata,list-calendars,2,2,2,8,low
calendar-metadata,list-events,2,2,2,8,low
calendar-metadata,search-events,2,2,3,12,low
calendar-metadata,get-event,2,2,3,12,low
calendar-metadata,list-colors,2,1,2,4,low
calendar-metadata,create-event,2,N/A,4,N/A,na
calendar-metadata,create-events,2,N/A,4,N/A,na
calendar-metadata,update-event,2,N/A,4,N/A,na
calendar-metadata,delete-event,2,N/A,5,N/A,na
calendar-metadata,get-freebusy,2,2,2,8,low
calendar-metadata,get-current-time,2,N/A,1,N/A,na
calendar-metadata,respond-to-event,2,2,2,8,low
calendar-metadata,manage-accounts,2,N/A,5,N/A,na
