asset,tool,sensitivity,blast,impact,score,band
connected-account-config,delete-event,5,N/A,5,N/A,na
connected-account-config,get-freebusy,5,N/A,2,N/A,na
connected-account-config,get-current-time,5,N/A,1,N/A,na
connected-account-config,respond-to-event,5,N/A,4,N/A,na
connected-account-config,manage-accounts,5,5,4,100,high
free-busy-availability,list-calendars,3,N/A,2,N/A,na
free-busy-availability,list-events,3,N/A,2,N/A,na
free-busy-availability,search-events,3,3,3,27,medium
free-busy-availability,get-event,3,N/A,3,N/A,na
free-busy-availability,list-colors,3,N/A,2,N/A,na
free-busy-availability,create-event,3,N/A,4,N/A,na
free-busy-availability,create-events,3,N/A,4,N/A,na
free-busy-availability,update-event,3,N/A,4,N/A,na
free-busy-availability,delete-event,3,N/A,5,N/A,na
free-busy-availability,get-freebusy,3,3,2,18,medium
free-busy-availability,get-current-time,3,N/A,1,N/A,na
free-busy-availability,respond-to-event,3,N/A,4,N/A,na
free-busy-availability,manage-accounts,3,N/A,4,N/A,na
calendar-directory,list-calendars,2,4,2,16,low
calendar-directory,list-events,2,N/A,2,N/A,na
calendar-directory,search-events,2,N/A,3,N/A,na
calendar-directory,get-event,2,N/A,3,N/A,na
calendar-directory,list-colors,2,N/A,2,N/A,na
calendar-directory,create-event,2,N/A,4,N/A,na
calendar-directory,create-events,2,N/A,4,N/A,na
calendar-directory,update-event,2,N/A,4,N/A,na
calendar-directory,delete-event,2,N/A,5,N/A,na
calendar-directory,get-freebusy,2,N/A,2,N/A,na
calendar-directory,get-current-time,2,N/A,1,N/A,na
calendar-directory,respond-to-event,2,N/A,4,N/A,na
calendar-directory,manage-accounts,2,2,4,16,low
color-catalog,list-calendars,1,N/A,2,N/A,na
color-catalog,list-events,1,N/A,2,N/A,na
color-catalog,search-events,1,N/A,3,N/A,na
color-catalog,get-event,1,N/A,3,N/A,na
color-catalog,list-colors,1,1,2,2,low
color-catalog,create-event,1,N/A,4,N/A,na
color-catalog,create-events,1,N/A,4,N/A,na
color-catalog,update-event,1,N/A,4,N/A,na
color-catalog,delete-event,1,N/A,5,N/A,na
color-catalog,get-freebusy,1,N/A,2,N/A,na
color-catalog,get-current-time,1,N/A,1,N/A,na
color-catalog,respond-to-event,1,N/A,4,N/A,na
color-catalog,manage-accounts,1,N/A,4,N/A,na
calendar-records,list-calendars,3,3,2,18,medium
calendar-records,list-events,3,3,2,18,medium
calendar-records,search-events,3,3,3,27,medium
calendar-records,get-event,3,1,3,9,low
calendar-records,list-colors,3,N/A,2,N/A,na
calendar-records,create-event,3,N/A,4,N/A,na
calendar-records,create-events,3,N/A,4,N/A,na
calendar-records,update-event,3,N/A,4,N/A,na
calendar-records,delete-event,3,N/A,5,N/A,na
calendar-records,get-freebusy,3,3,2,18,medium
calendar-records,get-current-time,3,N/A,1,N/A,na
calendar-records,respond-to-event,3,N/A,4,N/A,na
calendar-records,manage-accounts,3,N/A,4,N/A,na
account-directory,list-calendars,4,3,2,24,medium
account-directory,list-events,4,N/A,2,N/A,na
account-directory,search-events,4,N/A,3,N/A,na
account-directory,get-event,4,N/A,3,N/A,na
account-directory,list-colors,4,N/A,2,N/A,na
account-directory,create-event,4,N/A,4,N/A,na
account-directory,create-events,4,N/A,4,N/A,na
account-directory,update-event,4,N/A,4,N/A,na
account-directory,delete-event,4,N/A,5,N/A,na
account-directory,get-freebusy,4,N/A,2,N/A,na
account-directory,get-current-time,4,N/A,1,N/A,na
account-directory,respond-to-event,4,N/A,4,N/A,na
account-directory,manage-accounts,4,5,4,80,high
