asset,tool,sensitivity,blast,impact,score,band
outbound-invite-email,get-current-time,4,N/A,1,N/A,na
outbound-invite-email,respond-to-event,4,3,5,60,high
outbound-invite-email,manage-accounts,4,N/A,5,N/A,na
rsvp-state,list-calendars,2,N/A,2,N/A,na
rsvp-state,list-events,2,N/A,3,N/A,na
rsvp-state,search-events,2,N/A,3,N/A,na
rsvp-state,get-event,2,N/A,3,N/A,na
rsvp-state,list-colors,2,N/A,2,N/A,na
rsvp-state,create-event,2,N/A,4,N/A,na
rsvp-state,create-events,2,N/A,5,N/A,na
rsvp-state,update-event,2,N/A,4,N/A,na
rsvp-state,delete-event,2,N/A,5,N/A,na
rsvp-state,get-freebusy,2,N/A,2,N/A,na
rsvp-state,get-current-time,2,N/A,1,N/A,na
rsvp-state,respond-to-event,2,3,5,30,medium
rsvp-state,manage-accounts,2,N/A,5,N/A,na
connected-account-config,list-calendars,5,N/A,2,N/A,na
connected-account-config,list-events,5,N/A,3,N/A,na
connected-account-config,search-events,5,N/A,3,N/A,na
connected-account-config,get-event,5,N/A,3,N/A,na
connected-account-config,list-colors,5,N/A,2,N/A,na
connected-account-config,create-event,5,N/A,4,N/A,na
connected-account-config,create-events,5,N/A,5,N/A,na
connected-account-config,update-event,5,N/A,4,N/A,na
connected-account-config,delete-event,5,N/A,5,N/A,na
connected-account-config,get-freebusy,5,N/A,2,N/A,na
connected-account-config,get-current-time,5,N/A,1,N/A,na
connected-account-config,respond-to-event,5,N/A,5,N/A,na
connected-account-config,manage-accounts,5,5,5,125,critical
free-busy-availability,list-calendars,3,N/A,2,N/A,na
free-busy-availability,list-events,3,N/A,3,N/A,na
free-busy-availability,search-events,3,3,3,27,medium
free-busy-availability,get-event,3,N/A,3,N/A,na
free-busy-availability,list-colors,3,N/A,2,N/A,na
free-busy-availability,create-event,3,N/A,4,N/A,na
free-busy-availability,create-events,3,N/A,5,N/A,na
free-busy-availability,update-event,3,N/A,4,N/A,na
free-busy-availability,delete-event,3,3,5,45,medium
free-busy-availability,get-freebusy,3,3,2,18,medium
free-busy-availability,get-current-time,3,N/A,1,N/A,na
free-busy-availability,respond-to-event,3,N/A,5,N/A,na
free-busy-availability,manage-accounts,3,N/A,5,N/A,na
calendar-directory,list-calendars,2,4,2,16,low
calendar-directory,list-events,2,N/A,3,N/A,na
calendar-directory,search-events,2,N/A,3,N/A,na
calendar-directory,get-event,2,N/A,3,N/A,na
calendar-directory,list-colors,2,N/A,2,N/A,na
calendar-directory,create-event,2,N/A,4,N/A,na
calendar-directory,create-events,2,N/A,5,N/A,na
calendar-directory,update-event,2,N/A,4,N/A,na
calendar-directory,delete-event,2,N/A,5,N/A,na
calendar-directory,get-freebusy,2,N/A,2,N/A,na
calendar-directory,get-current-time,2,N/A,1,N/A,na
calendar-directory,respond-to-event,2,N/A,5,N/A,na
calendar-directory,manage-accounts,2,5,5,50,high
color-catalog,list-calendars,1,N/A,2,N/A,na
color-catalog,list-events,1,N/A,3,N/A,na
color-catalog,search-events,1,N/A,3,N/A,na
color-catalog,get-event,1,N/A,3,N/A,na
color-catalog,list-colors,1,4,2,8,low
color-catalog,create-event,1,N/A,4,N/A,na
color-catalog,create-events,1,N/A,5,N/A,na
color-catalog,update-event,1,N/A,4,N/A,na
color-catalog,delete-event,1,N/A,5,N/A,na
color-catalog,get-freebusy,1,N/A,2,N/A,na
color-catalog,get-current-time,1,N/A,1,N/A,na
color-catalog,respond-to-event,1,N/A,5,N/A,na
color-catalog,manage-accounts,1,N/A,5,N/A,na
calendar-records,list-calendars,3,4,2,24,medium
calendar-records,list-events,3,N/A,3,N/A,na
calendar-records,search-events,3,N/A,3,N/A,na
calendar-records,get-event,3,N/A,3,N/A,na
calendar-records,list-colors,3,N/A,2,N/A,na
calendar-records,create-event,3,N/A,4,N/A,na
calendar-records,create-events,3,3,5,45,medium
calendar-records,update-event,3,N/A,4,N/A,na
calendar-records,delete-event,3,3,5,45,medium
calendar-records,get-freebusy,3,N/A,2,N/A,na
calendar-records,get-current-time,3,N/A,1,N/A,na
calendar-records,respond-to-event,3,N/A,5,N/A,na
calendar-records,manage-accounts,3,N/A,5,N/A,na
account-directory,list-calendars,4,5,2,40,medium
account-directory,list-events,4,N/A,3,N/A,na
account-directory,search-events,4,N/A,3,N/A,na
account-directory,get-event,4,N/A,3,N/A,na
account-directory,list-colors,4,N/A,2,N/A,na
account-directory,create-event,4,N/A,4,N/A,na
account-directory,create-events,4,N/A,5,N/A,na
account-directory,update-event,4,N/A,4,N/A,na
account-directory,delete-event,4,N/A,5,N/A,na
account-directory,get-freebusy,4,N/A,2,N/A,na
account-directory,get-current-time,4,N/A,1,N/A,na
account-directory,respond-to-event,4,N/A,5,N/A,na
account-directory,manage-accounts,4,5,5,100,critical
