asset,tool,sensitivity,blast,impact,score,band
aurora-maintenance,search-events,3,4,3,36,medium
aurora-maintenance,get-event,3,3,3,27,medium
aurora-maintenance,list-colors,3,N/A,2,N/A,na
aurora-maintenance,create-event,3,3,4,36,medium
aurora-maintenance,create-events,3,4,4,48,medium
aurora-maintenance,update-event,3,4,4,48,medium
aurora-maintenance,delete-event,3,4,5,60,high
aurora-maintenance,get-freebusy,3,3,2,18,medium
aurora-maintenance,get-current-time,3,N/A,1,N/A,na
aurora-maintenance,respond-to-event,3,N/A,2,N/A,na
aurora-maintenance,manage-accounts,3,N/A,5,N/A,na
aurora-team,list-calendars,3,N/A,2,N/A,na
aurora-team,list-events,3,3,2,18,medium
aurora-team,search-events,3,3,3,27,medium
aurora-team,get-event,3,3,3,27,medium
aurora-team,list-colors,3,N/A,2,N/A,na
aurora-team,create-event,3,3,4,36,medium
aurora-team,create-events,3,4,4,48,medium
aurora-team,update-event,3,3,4,36,medium
aurora-team,delete-event,3,3,5,45,medium
aurora-team,get-freebusy,3,3,2,18,medium
aurora-team,get-current-time,3,N/A,1,N/A,na
aurora-team,respond-to-event,3,N/A,2,N/A,na
aurora-team,manage-accounts,3,N/A,5,N/A,na
outbound-invite-email,list-calendars,3,N/A,2,N/A,na
outbound-invite-email,list-events,3,N/A,2,N/A,na
outbound-invite-email,search-events,3,N/A,3,N/A,na
outbound-invite-email,get-event,3,N/A,3,N/A,na
outbound-invite-email,list-colors,3,N/A,2,N/A,na
outbound-invite-email,create-event,3,4,4,48,medium
outbound-invite-email,create-events,3,5,4,60,high
outbound-invite-email,update-event,3,4,4,48,medium
outbound-invite-email,delete-event,3,3,5,45,medium
outbound-invite-email,get-freebusy,3,N/A,2,N/A,na
outbound-invite-email,get-current-time,3,N/A,1,N/A,na
outbound-invite-email,respond-to-event,3,N/A,2,N/A,na
outbound-invite-email,manage-accounts,3,N/A,5,N/A,na
event-records,list-calendars,4,N/A,2,N/A,na
event-records,list-events,4,4,2,32,medium
event-records,search-events,4,3,3,36,medium
event-records,get-event,4,3,3,36,medium
event-records,list-colors,4,N/A,2,N/A,na
event-records,create-event,4,4,4,64,high
event-records,create-events,4,5,4,80,high
event-records,update-event,4,4,4,64,high
event-records,delete-event,4,4,5,80,high
event-records,get-freebusy,4,N/A,2,N/A,na
event-records,get-current-time,4,N/A,1,N/A,na
event-records,respond-to-event,4,N/A,2,N/A,na
event-records,manage-accounts,4,N/A,5,N/A,na
calendar-records,list-calendars,2,4,2,16,low
calendar-records,list-events,2,N/A,2,N/A,na
calendar-records,search-events,2,N/A,3,N/A,na
calendar-records,get-event,2,N/A,3,N/A,na
calendar-records,list-colors,2,N/A,2,N/A,na
calendar-records,create-event,2,N/A,4,N/A,na
calendar-records,create-events,2,N/A,4,N/A,na
calendar-records,update-event,2,N/A,4,N/A,na
calendar-records,delete-event,2,N/A,5,N/A,na
calendar-records,get-freebusy,2,N/A,2,N/A,na
calendar-records,get-current-time,2,N/A,1,N/A,na
calendar-records,respond-to-event,2,N/A,2,N/A,na
calendar-records,manage-accounts,2,N/A,5,N/A,na
account-directory,list-calendars,5,4,2,40,medium
account-directory,list-events,5,N/A,2,N/A,na
account-directory,search-events,5,N/A,3,N/A,na
account-directory,get-event,5,N/A,3,N/A,na
account-directory,list-colors,5,N/A,2,N/A,na
account-directory,create-event,5,N/A,4,N/A,na
account-directory,create-events,5,N/A,4,N/A,na
account-directory,update-event,5,N/A,4,N/A,na
account-directory,delete-event,5,N/A,5,N/A,na
account-directory,get-freebusy,5,N/A,2,N/A,na
account-directory,get-current-time,5,N/A,1,N/A,na
account-directory,respond-to-event,5,N/A,2,N/A,na
account-directory,manage-accounts,5,5,5,125,critical
free-busy-availability,list-calendars,2,N/A,2,N/A,na
free-busy-availability,list-events,2,N/A,2,N/A,na
free-busy-availability,search-events,2,N/A,3,N/A,na
free-busy-availability,get-event,2,N/A,3,N/A,na
free-busy-availability,list-colors,2,N/A,2,N/A,na
free-busy-availability,create-event,2,N/A,4,N/A,na
free-busy-availability,create-events,2,N/A,4,N/A,na
free-busy-availability,update-event,2,N/A,4,N/A,na
free-busy-availability,delete-event,2,N/A,5,N/A,na
free-busy-availability,get-freebusy,2,3,2,12,low
free-busy-availability,get-current-time,2,N/A,1,N/A,na
free-busy-availability,respond-to-event,2,N/A,2,N/A,na
free-busy-availability,manage-accounts,2,N/A,5,N/A,na
calendar-directory,list-calendars,2,3,2,12,low
calendar-directory,list-events,2,N/A,2,N/A,na
calendar-directory,search-events,2,N/A,3,N/A,na
calendar-directory,get-event,2,N/A,3,N/A,na
calendar-directory,list-colors,2,N/A,2,N/A,na
calendar-directory,create-event,2,N/A,4,N/A,na
calendar-directory,create-events,2,N/A,4,N/A,na
calendar-directory,update-event,2,N/A,4,N/A,na
calendar-directory,delete-event,2,N/A,5,N/A,na
calendar-directory,get-freebusy,2,N/A,2,N/A,na
calendar-directory,get-current-time,2,N/A,1,N/A,na
calendar-directory,respond-to-event,2,N/A,2,N/A,na
calendar-directory,manage-accounts,2,N/A,5,N/A,na
rsvp-state,list-calendars,3,N/A,2,N/A,na
rsvp-state,list-events,3,N/A,2,N/A,na
rsvp-state,search-events,3,N/A,3,N/A,na
rsvp-state,get-event,3,N/A,3,N/A,na
rsvp-state,list-colors,3,N/A,2,N/A,na
rsvp-state,create-event,3,N/A,4,N/A,na
rsvp-state,create-events,3,N/A,4,N/A,na
rsvp-state,update-event,3,N/A,4,N/A,na
rsvp-state,delete-event,3,N/A,5,N/A,na
rsvp-state,get-freebusy,3,N/A,2,N/A,na
rsvp-state,get-current-time,3,N/A,1,N/A,na
rsvp-state,respond-to-event,3,N/A,2,N/A,na
rsvp-state,manage-accounts,3,N/A,5,N/A,na
holidays,list-calendars,1,1,2,2,low
holidays,list-events,1,1,2,2,low
holidays,search-events,1,2,3,6,low
holidays,get-event,1,1,3,3,low
holidays,list-colors,1,N/A,2,N/A,na
holidays,create-event,1,N/A,4,N/A,na
holidays,create-events,1,N/A,4,N/A,na
holidays,update-event,1,4,4,16,low
holidays,delete-event,1,3,5,15,low
holidays,get-freebusy,1,1,2,2,low
holidays,get-current-time,1,N/A,1,N/A,na
holidays,respond-to-event,1,N/A,2,N/A,na
holidays,manage-accounts,1,N/A,5,N/A,na
color-catalog,list-calendars,1,N/A,2,N/A,na
color-catalog,list-events,1,N/A,2,N/A,na
color-catalog,search-events,1,N/A,3,N/A,na
color-catalog,get-event,1,N/A,3,N/A,na
color-catalog,list-colors,1,1,2,2,low
color-catalog,create-event,1,N/A,4,N/A,na
color-catalog,create-events,1,N/A,4,N/A,na
color-catalog,update-event,1,N/A,4,N/A,na
color-catalog,delete-event,1,N/A,5,N/A,na
color-catalog,get-freebusy,1,N/A,2,N/A,na
color-catalog,get-current-time,1,N/A,1,N/A,na
color-catalog,respond-to-event,1,N/A,2,N/A,na
color-catalog,manage-accounts,1,N/A,5,N/A,na
