asset,tool,sensitivity,blast,impact,score,band
holidays,access_contacts,,N/A,3,N/A,na
holidays,create_event,,N/A,4,N/A,na
holidays,update_event,,1,4,4,medium
holidays,send_email_invite,,N/A,5,N/A,na
holidays,delete_event,,1,5,5,high
holidays,delete_all_events,,4,5,20,critical
event-records,list_calendars,,N/A,2,N/A,na
event-records,list_events,,2,2,4,medium
event-records,list_week,,2,3,6,medium
event-records,get_event,,1,3,3,low
event-records,find_free_slot,,2,2,4,medium
event-records,access_contacts,,N/A,3,N/A,na
event-records,create_event,,1,4,4,medium
event-records,update_event,,1,4,4,medium
event-records,send_email_invite,,N/A,5,N/A,na
event-records,delete_event,,1,5,5,high
event-records,delete_all_events,,5,5,25,critical
event-attendee-lists,list_calendars,,N/A,2,N/A,na
event-attendee-lists,list_events,,N/A,2,N/A,na
event-attendee-lists,list_week,,N/A,3,N/A,na
event-attendee-lists,get_event,,N/A,3,N/A,na
event-attendee-lists,find_free_slot,,2,2,4,medium
event-attendee-lists,access_contacts,,N/A,3,N/A,na
event-attendee-lists,create_event,,2,4,8,medium
event-attendee-lists,update_event,,1,4,4,medium
event-attendee-lists,send_email_invite,,2,5,10,high
event-attendee-lists,delete_event,,N/A,5,N/A,na
event-attendee-lists,delete_all_events,,5,5,25,critical
outbound-invite-email,list_calendars,,N/A,2,N/A,na
outbound-invite-email,list_events,,N/A,2,N/A,na
outbound-invite-email,list_week,,N/A,3,N/A,na
outbound-invite-email,get_event,,N/A,3,N/A,na
outbound-invite-email,find_free_slot,,N/A,2,N/A,na
outbound-invite-email,access_contacts,,N/A,3,N/A,na
outbound-invite-email,create_event,,2,4,8,medium
outbound-invite-email,update_event,,N/A,4,N/A,na
outbound-invite-email,send_email_invite,,3,5,15,high
outbound-invite-email,delete_event,,N/A,5,N/A,na
outbound-invite-email,delete_all_events,,N/A,5,N/A,na
rsvp-state,list_calendars,,N/A,2,N/A,na
rsvp-state,list_events,,N/A,2,N/A,na
rsvp-state,list_week,,N/A,3,N/A,na
rsvp-state,get_event,,N/A,3,N/A,na
rsvp-state,find_free_slot,,N/A,2,N/A,na
rsvp-state,access_contacts,,N/A,3,N/A,na
rsvp-state,create_event,,N/A,4,N/A,na
rsvp-state,update_event,,N/A,4,N/A,na
rsvp-state,send_email_invite,,N/A,5,N/A,na
rsvp-state,delete_event,,N/A,5,N/A,na
rsvp-state,delete_all_events,,N/A,5,N/A,na
connected-account-config,list_calendars,,N/A,2,N/A,na
connected-account-config,list_events,,N/A,2,N/A,na
connected-account-config,list_week,,N/A,3,N/A,na
connected-account-config,get_event,,N/A,3,N/A,na
connected-account-config,find_free_slot,,N/A,2,N/A,na
connected-account-config,access_contacts,,N/A,3,N/A,na
connected-account-config,create_event,,N/A,4,N/A,na
connected-account-config,update_event,,N/A,4,N/A,na
connected-account-config,send_email_invite,,N/A,5,N/A,na
connected-account-config,delete_event,,N/A,5,N/A,na
connected-account-config,delete_all_events,,N/A,5,N/A,na
free-busy-availability,list_calendars,,N/A,2,N/A,na
free-busy-availability,list_events,,3,2,6,medium
free-busy-availability,list_week,,3,3,9,medium
free-busy-availability,get_event,,N/A,3,N/A,na
free-busy-availability,find_free_slot,,3,2,6,medium
free-busy-availability,access_contacts,,N/A,3,N/A,na
free-busy-availability,create_event,,N/A,4,N/A,na
free-busy-availability,update_event,,N/A,4,N/A,na
free-busy-availability,send_email_invite,,N/A,5,N/A,na
free-busy-availability,delete_event,,N/A,5,N/A,na
free-busy-availability,delete_all_events,,N/A,5,N/A,na
calendar-directory,list_calendars,,2,2,4,medium
calendar-directory,list_events,,N/A,2,N/A,na
calendar-directory,list_week,,N/A,3,N/A,na
calendar-directory,get_event,,N/A,3,N/A,na
calendar-directory,find_free_slot,,2,2,4,medium
calendar-directory,access_contacts,,N/A,3,N/A,na
calendar-directory,create_event,,N/A,4,N/A,na
calendar-directory,update_event,,N/A,4,N/A,na
calendar-directory,send_email_invite,,N/A,5,N/A,na
calendar-directory,delete_event,,N/A,5,N/A,na
calendar-directory,delete_all_events,,N/A,5,N/A,na
