asset,tool,sensitivity,blast,impact,score,band
color-catalog,delete-event,,N/A,5,N/A,na
color-catalog,get-freebusy,,N/A,3,N/A,na
color-catalog,get-current-time,,N/A,1,N/A,na
color-catalog,respond-to-event,,N/A,4,N/A,na
color-catalog,manage-accounts,,N/A,5,N/A,na
calendar-records,list-calendars,,N/A,2,N/A,na
calendar-records,list-events,,4,2,8,medium
calendar-records,search-events,,3,3,9,medium
calendar-records,get-event,,1,3,3,low
calendar-records,list-colors,,N/A,2,N/A,na
calendar-records,create-event,,N/A,4,N/A,na
calendar-records,create-events,,N/A,4,N/A,na
calendar-records,update-event,,N/A,4,N/A,na
calendar-records,delete-event,,N/A,5,N/A,na
calendar-records,get-freebusy,,2,3,6,medium
calendar-records,get-current-time,,N/A,1,N/A,na
calendar-records,respond-to-event,,N/A,4,N/A,na
calendar-records,manage-accounts,,N/A,5,N/A,na
account-directory,list-calendars,,N/A,2,N/A,na
account-directory,list-events,,N/A,2,N/A,na
account-directory,search-events,,N/A,3,N/A,na
account-directory,get-event,,N/A,3,N/A,na
account-directory,list-colors,,N/A,2,N/A,na
account-directory,create-event,,N/A,4,N/A,na
account-directory,create-events,,N/A,4,N/A,na
account-directory,update-event,,N/A,4,N/A,na
account-directory,delete-event,,N/A,5,N/A,na
account-directory,get-freebusy,,N/A,3,N/A,na
account-directory,get-current-time,,N/A,1,N/A,na
account-directory,respond-to-event,,N/A,4,N/A,na
account-directory,manage-accounts,,2,5,10,high
