asset,tool,sensitivity,blast,impact,score,band
hr-internal,slack_add_reaction,,1,4,4,medium
team-leads,slack_list_channels,,2,2,4,medium
team-leads,slack_get_channel_history,,5,3,15,high
team-leads,slack_get_thread_replies,,3,3,9,medium
team-leads,slack_get_users,,N/A,2,N/A,na
team-leads,slack_get_user_profile,,N/A,3,N/A,na
team-leads,slack_post_message,,4,5,20,critical
team-leads,slack_reply_to_thread,,3,4,12,high
team-leads,slack_add_reaction,,1,4,4,medium
channel-messages,slack_list_channels,,N/A,2,N/A,na
channel-messages,slack_get_channel_history,,4,3,12,high
channel-messages,slack_get_thread_replies,,3,3,9,medium
channel-messages,slack_get_users,,N/A,2,N/A,na
channel-messages,slack_get_user_profile,,N/A,3,N/A,na
channel-messages,slack_post_message,,5,5,25,critical
channel-messages,slack_reply_to_thread,,3,4,12,high
channel-messages,slack_add_reaction,,1,4,4,medium
message-reactions,slack_list_channels,,N/A,2,N/A,na
message-reactions,slack_get_channel_history,,N/A,3,N/A,na
message-reactions,slack_get_thread_replies,,N/A,3,N/A,na
message-reactions,slack_get_users,,N/A,2,N/A,na
message-reactions,slack_get_user_profile,,N/A,3,N/A,na
message-reactions,slack_post_message,,N/A,5,N/A,na
message-reactions,slack_reply_to_thread,,N/A,4,N/A,na
message-reactions,slack_add_reaction,,1,4,4,medium
read-markers,slack_list_channels,,N/A,2,N/A,na
read-markers,slack_get_channel_history,,N/A,3,N/A,na
read-markers,slack_get_thread_replies,,N/A,3,N/A,na
read-markers,slack_get_users,,N/A,2,N/A,na
read-markers,slack_get_user_profile,,N/A,3,N/A,na
read-markers,slack_post_message,,N/A,5,N/A,na
read-markers,slack_reply_to_thread,,N/A,4,N/A,na
read-markers,slack_add_reaction,,N/A,4,N/A,na
usergroup-membership,slack_list_channels,,N/A,2,N/A,na
usergroup-membership,slack_get_channel_history,,N/A,3,N/A,na
usergroup-membership,slack_get_thread_replies,,N/A,3,N/A,na
usergroup-membership,slack_get_users,,N/A,2,N/A,na
usergroup-membership,slack_get_user_profile,,N/A,3,N/A,na
usergroup-membership,slack_post_message,,N/A,5,N/A,na
usergroup-membership,slack_reply_to_thread,,N/A,4,N/A,na
usergroup-membership,slack_add_reaction,,N/A,4,N/A,na
agent-channel-membership,slack_list_channels,,N/A,2,N/A,na
agent-channel-membership,slack_get_channel_history,,N/A,3,N/A,na
agent-channel-membership,slack_get_thread_replies,,N/A,3,N/A,na
agent-channel-membership,slack_get_users,,N/A,2,N/A,na
agent-channel-membership,slack_get_user_profile,,N/A,3,N/A,na
agent-channel-membership,slack_post_message,,N/A,5,N/A,na
agent-channel-membership,slack_reply_to_thread,,N/A,4,N/A,na
agent-channel-membership,slack_add_reaction,,N/A,4,N/A,na
user-directory,slack_list_channels,,N/A,2,N/A,na
user-directory,slack_get_channel_history,,N/A,3,N/A,na
user-directory,slack_get_thread_replies,,N/A,3,N/A,na
user-directory,slack_get_users,,5,2,10,high
user-directory,slack_get_user_profile,,5,3,15,high
user-directory,slack_post_message,,N/A,5,N/A,na
user-directory,slack_reply_to_thread,,N/A,4,N/A,na
user-directory,slack_add_reaction,,N/A,4,N/A,na
channel-directory,slack_list_channels,,4,2,8,medium
channel-directory,slack_get_channel_history,,N/A,3,N/A,na
channel-directory,slack_get_thread_replies,,N/A,3,N/A,na
channel-directory,slack_get_users,,N/A,2,N/A,na
channel-directory,slack_get_user_profile,,N/A,3,N/A,na
channel-directory,slack_post_message,,N/A,5,N/A,na
channel-directory,slack_reply_to_thread,,N/A,4,N/A,na
channel-directory,slack_add_reaction,,N/A,4,N/A,na
