asset,tool,sensitivity,blast,impact,score,band
on-call,conversations_search_messages,,3,3,9,medium
on-call,conversations_unreads,,2,3,6,medium
on-call,usergroups_create,,N/A,4,N/A,na
on-call,usergroups_list,,N/A,2,N/A,na
on-call,usergroups_me,,N/A,4,N/A,na
on-call,usergroups_update,,N/A,4,N/A,na
on-call,usergroups_users_update,,5,5,25,critical
on-call,users_search,,N/A,3,N/A,na
research-team,channels_list,,2,2,4,medium
research-team,channels_me,,N/A,2,N/A,na
research-team,conversations_add_message,,2,4,8,medium
research-team,conversations_history,,4,3,12,high
research-team,conversations_join,,1,5,5,high
research-team,conversations_leave,,1,4,4,medium
research-team,conversations_mark,,1,2,2,low
research-team,conversations_replies,,4,3,12,high
research-team,conversations_search_messages,,2,3,6,medium
research-team,conversations_unreads,,3,3,9,medium
research-team,usergroups_create,,N/A,4,N/A,na
research-team,usergroups_list,,N/A,2,N/A,na
research-team,usergroups_me,,N/A,4,N/A,na
research-team,usergroups_update,,N/A,4,N/A,na
research-team,usergroups_users_update,,4,5,20,critical
research-team,users_search,,N/A,3,N/A,na
exec-private,channels_list,,1,2,2,low
exec-private,channels_me,,N/A,2,N/A,na
exec-private,conversations_add_message,,1,4,4,medium
exec-private,conversations_history,,4,3,12,high
exec-private,conversations_join,,5,5,25,critical
exec-private,conversations_leave,,1,4,4,medium
exec-private,conversations_mark,,1,2,2,low
exec-private,conversations_replies,,4,3,12,high
exec-private,conversations_search_messages,,5,3,15,high
exec-private,conversations_unreads,,2,3,6,medium
exec-private,usergroups_create,,N/A,4,N/A,na
exec-private,usergroups_list,,N/A,2,N/A,na
exec-private,usergroups_me,,N/A,4,N/A,na
exec-private,usergroups_update,,N/A,4,N/A,na
exec-private,usergroups_users_update,,5,5,25,critical
exec-private,users_search,,N/A,3,N/A,na
hr-internal,channels_list,,N/A,2,N/A,na
hr-internal,channels_me,,N/A,2,N/A,na
hr-internal,conversations_add_message,,1,4,4,medium
hr-internal,conversations_history,,4,3,12,high
hr-internal,conversations_join,,N/A,5,N/A,na
hr-internal,conversations_leave,,1,4,4,medium
hr-internal,conversations_mark,,1,2,2,low
hr-internal,conversations_replies,,3,3,9,medium
hr-internal,conversations_search_messages,,4,3,12,high
hr-internal,conversations_unreads,,2,3,6,medium
hr-internal,usergroups_create,,N/A,4,N/A,na
hr-internal,usergroups_list,,N/A,2,N/A,na
hr-internal,usergroups_me,,N/A,4,N/A,na
hr-internal,usergroups_update,,N/A,4,N/A,na
hr-internal,usergroups_users_update,,5,5,25,critical
hr-internal,users_search,,N/A,3,N/A,na
team-leads,channels_list,,1,2,2,low
team-leads,channels_me,,1,2,2,low
team-leads,conversations_add_message,,1,4,4,medium
team-leads,conversations_history,,3,3,9,medium
team-leads,conversations_join,,5,5,25,critical
team-leads,conversations_leave,,1,4,4,medium
team-leads,conversations_mark,,1,2,2,low
team-leads,conversations_replies,,4,3,12,high
team-leads,conversations_search_messages,,4,3,12,high
team-leads,conversations_unreads,,2,3,6,medium
team-leads,usergroups_create,,N/A,4,N/A,na
team-leads,usergroups_list,,N/A,2,N/A,na
team-leads,usergroups_me,,2,4,8,medium
team-leads,usergroups_update,,2,4,8,medium
team-leads,usergroups_users_update,,4,5,20,critical
team-leads,users_search,,N/A,3,N/A,na
channel-messages,channels_list,,N/A,2,N/A,na
channel-messages,channels_me,,N/A,2,N/A,na
channel-messages,conversations_add_message,,4,4,16,high
channel-messages,conversations_history,,3,3,9,medium
channel-messages,conversations_join,,N/A,5,N/A,na
channel-messages,conversations_leave,,N/A,4,N/A,na
channel-messages,conversations_mark,,N/A,2,N/A,na
channel-messages,conversations_replies,,2,3,6,medium
channel-messages,conversations_search_messages,,4,3,12,high
channel-messages,conversations_unreads,,3,3,9,medium
channel-messages,usergroups_create,,N/A,4,N/A,na
channel-messages,usergroups_list,,N/A,2,N/A,na
channel-messages,usergroups_me,,N/A,4,N/A,na
channel-messages,usergroups_update,,N/A,4,N/A,na
channel-messages,usergroups_users_update,,N/A,5,N/A,na
channel-messages,users_search,,N/A,3,N/A,na
message-reactions,channels_list,,N/A,2,N/A,na
message-reactions,channels_me,,N/A,2,N/A,na
message-reactions,conversations_add_message,,N/A,4,N/A,na
message-reactions,conversations_history,,N/A,3,N/A,na
message-reactions,conversations_join,,N/A,5,N/A,na
message-reactions,conversations_leave,,N/A,4,N/A,na
message-reactions,conversations_mark,,N/A,2,N/A,na
message-reactions,conversations_replies,,N/A,3,N/A,na
message-reactions,conversations_search_messages,,N/A,3,N/A,na
message-reactions,conversations_unreads,,N/A,3,N/A,na
message-reactions,usergroups_create,,N/A,4,N/A,na
message-reactions,usergroups_list,,N/A,2,N/A,na
message-reactions,usergroups_me,,N/A,4,N/A,na
message-reactions,usergroups_update,,N/A,4,N/A,na
message-reactions,usergroups_users_update,,N/A,5,N/A,na
message-reactions,users_search,,N/A,3,N/A,na
read-markers,channels_list,,N/A,2,N/A,na
read-markers,channels_me,,N/A,2,N/A,na
read-markers,conversations_add_message,,N/A,4,N/A,na
read-markers,conversations_history,,N/A,3,N/A,na
read-markers,conversations_join,,N/A,5,N/A,na
read-markers,conversations_leave,,N/A,4,N/A,na
read-markers,conversations_mark,,2,2,4,medium
read-markers,conversations_replies,,N/A,3,N/A,na
read-markers,conversations_search_messages,,N/A,3,N/A,na
read-markers,conversations_unreads,,N/A,3,N/A,na
read-markers,usergroups_create,,N/A,4,N/A,na
read-markers,usergroups_list,,N/A,2,N/A,na
read-markers,usergroups_me,,N/A,4,N/A,na
read-markers,usergroups_update,,N/A,4,N/A,na
read-markers,usergroups_users_update,,N/A,5,N/A,na
read-markers,users_search,,N/A,3,N/A,na
usergroup-membership,channels_list,,N/A,2,N/A,na
usergroup-membership,channels_me,,N/A,2,N/A,na
usergroup-membership,conversations_add_message,,N/A,4,N/A,na
usergroup-membership,conversations_history,,N/A,3,N/A,na
usergroup-membership,conversations_join,,N/A,5,N/A,na
usergroup-membership,conversations_leave,,N/A,4,N/A,na
usergroup-membership,conversations_mark,,N/A,2,N/A,na
usergroup-membership,conversations_replies,,N/A,3,N/A,na
usergroup-membership,conversations_search_messages,,N/A,3,N/A,na
usergroup-membership,conversations_unreads,,N/A,3,N/A,na
usergroup-membership,usergroups_create,,2,4,8,medium
usergroup-membership,usergroups_list,,2,2,4,medium
usergroup-membership,usergroups_me,,2,4,8,medium
usergroup-membership,usergroups_update,,N/A,4,N/A,na
usergroup-membership,usergroups_users_update,,4,5,20,critical
usergroup-membership,users_search,,N/A,3,N/A,na
agent-channel-membership,channels_list,,N/A,2,N/A,na
agent-channel-membership,channels_me,,N/A,2,N/A,na
agent-channel-membership,conversations_add_message,,N/A,4,N/A,na
agent-channel-membership,conversations_history,,N/A,3,N/A,na
agent-channel-membership,conversations_join,,1,5,5,high
agent-channel-membership,conversations_leave,,1,4,4,medium
agent-channel-membership,conversations_mark,,N/A,2,N/A,na
agent-channel-membership,conversations_replies,,N/A,3,N/A,na
agent-channel-membership,conversations_search_messages,,N/A,3,N/A,na
agent-channel-membership,conversations_unreads,,N/A,3,N/A,na
agent-channel-membership,usergroups_create,,N/A,4,N/A,na
agent-channel-membership,usergroups_list,,N/A,2,N/A,na
agent-channel-membership,usergroups_me,,1,4,4,medium
agent-channel-membership,usergroups_update,,N/A,4,N/A,na
agent-channel-membership,usergroups_users_update,,N/A,5,N/A,na
agent-channel-membership,users_search,,N/A,3,N/A,na
user-directory,channels_list,,N/A,2,N/A,na
user-directory,channels_me,,N/A,2,N/A,na
user-directory,conversations_add_message,,N/A,4,N/A,na
user-directory,conversations_history,,N/A,3,N/A,na
user-directory,conversations_join,,N/A,5,N/A,na
user-directory,conversations_leave,,N/A,4,N/A,na
user-directory,conversations_mark,,N/A,2,N/A,na
user-directory,conversations_replies,,N/A,3,N/A,na
user-directory,conversations_search_messages,,N/A,3,N/A,na
user-directory,conversations_unreads,,N/A,3,N/A,na
user-directory,usergroups_create,,N/A,4,N/A,na
user-directory,usergroups_list,,N/A,2,N/A,na
user-directory,usergroups_me,,N/A,4,N/A,na
user-directory,usergroups_update,,N/A,4,N/A,na
user-directory,usergroups_users_update,,N/A,5,N/A,na
user-directory,users_search,,5,3,15,high
channel-directory,channels_list,,3,2,6,medium
channel-directory,channels_me,,N/A,2,N/A,na
channel-directory,conversations_add_message,,N/A,4,N/A,na
channel-directory,conversations_history,,N/A,3,N/A,na
channel-directory,conversations_join,,N/A,5,N/A,na
channel-directory,conversations_leave,,N/A,4,N/A,na
channel-directory,conversations_mark,,N/A,2,N/A,na
channel-directory,conversations_replies,,N/A,3,N/A,na
channel-directory,conversations_search_messages,,N/A,3,N/A,na
channel-directory,conversations_unreads,,N/A,3,N/A,na
channel-directory,usergroups_create,,N/A,4,N/A,na
channel-directory,usergroups_list,,N/A,2,N/A,na
channel-directory,usergroups_me,,N/A,4,N/A,na
channel-directory,usergroups_update,,N/A,4,N/A,na
channel-directory,usergroups_users_update,,N/A,5,N/A,na
channel-directory,users_search,,N/A,3,N/A,na
usergroup-directory,channels_list,,N/A,2,N/A,na
usergroup-directory,channels_me,,N/A,2,N/A,na
usergroup-directory,conversations_add_message,,N/A,4,N/A,na
usergroup-directory,conversations_history,,N/A,3,N/A,na
usergroup-directory,conversations_join,,N/A,5,N/A,na
usergroup-directory,conversations_leave,,N/A,4,N/A,na
usergroup-directory,conversations_mark,,N/A,2,N/A,na
usergroup-directory,conversations_replies,,N/A,3,N/A,na
usergroup-directory,conversations_search_messages,,N/A,3,N/A,na
usergroup-directory,conversations_unreads,,N/A,3,N/A,na
usergroup-directory,usergroups_create,,1,4,4,medium
usergroup-directory,usergroups_list,,2,2,4,medium
usergroup-directory,usergroups_me,,N/A,4,N/A,na
usergroup-directory,usergroups_update,,2,4,8,medium
usergroup-directory,usergroups_users_update,,4,5,20,critical
usergroup-directory,users_search,,N/A,3,N/A,na
user-group-membership,channels_list,,N/A,2,N/A,na
user-group-membership,channels_me,,N/A,2,N/A,na
user-group-membership,conversations_add_message,,N/A,4,N/A,na
user-group-membership,conversations_history,,N/A,3,N/A,na
user-group-membership,conversations_join,,N/A,5,N/A,na
user-group-membership,conversations_leave,,N/A,4,N/A,na
user-group-membership,conversations_mark,,N/A,2,N/A,na
user-group-membership,conversations_replies,,N/A,3,N/A,na
user-group-membership,conversations_search_messages,,N/A,3,N/A,na
user-group-membership,conversations_unreads,,N/A,3,N/A,na
user-group-membership,usergroups_create,,1,4,4,medium
user-group-membership,usergroups_list,,3,2,6,medium
user-group-membership,usergroups_me,,2,4,8,medium
user-group-membership,usergroups_update,,N/A,4,N/A,na
user-group-membership,usergroups_users_update,,3,5,15,high
user-group-membership,users_search,,N/A,3,N/A,na
usergroup-metadata,channels_list,,N/A,2,N/A,na
usergroup-metadata,channels_me,,N/A,2,N/A,na
usergroup-metadata,conversations_add_message,,N/A,4,N/A,na
usergroup-metadata,conversations_history,,N/A,3,N/A,na
usergroup-metadata,conversations_join,,N/A,5,N/A,na
usergroup-metadata,conversations_leave,,N/A,4,N/A,na
usergroup-metadata,conversations_mark,,N/A,2,N/A,na
usergroup-metadata,conversations_replies,,N/A,3,N/A,na
usergroup-metadata,conversations_search_messages,,N/A,3,N/A,na
usergroup-metadata,conversations_unreads,,N/A,3,N/A,na
usergroup-metadata,usergroups_create,,N/A,4,N/A,na
usergroup-metadata,usergroups_list,,4,2,8,medium
usergroup-metadata,usergroups_me,,N/A,4,N/A,na
usergroup-metadata,usergroups_update,,2,4,8,medium
usergroup-metadata,usergroups_users_update,,N/A,5,N/A,na
usergroup-metadata,users_search,,N/A,3,N/A,na
